,Unnamed: 0,Title,Paragraph Text,Page No
258,258,SECTIONS,s subsection of section subsection of section a to to s to both inclusive notification no so see gazette of extraordinary part sec novem ber to both inclusive subsection of,12
259,259,SECTIONS,c e s s to both inclusive s and notification no so date novem ber s to with regard to voluntary liquidation or bankruptcy s both inclusive s inclusive subsection of s a b c de d f notification no so date novem ber see gazette of extraordinary part,12
260,260,SECTIONS,to both inclusive notification no so date see gazette of extraordinary part sec of a to d notification no so date may see gazette extraordinary part sec s to both inclusive subsection of s s and notification no date march see gazette of extraordinary part sec,12
261,261,SECTIONS,june to both inclusive notification no so date june see gazette of in di a extraordinary part sec may to both inclusive notification no so date may see gazette of in di a extraordinary part sec provide that different date may be appoint for different provision of this code and any reference in any such provision to the commencement of this code shall be construe a a reference to the commencement of that provision,12
262,262,SECTIONS,application the provision of this code shall apply toa any company incorporate under the company act of or under any previous company any other company govern by any special act for the time be in force except in so far as the say provision be inconsistent with the provision of such special any limited liability partnership incorporate under the limited liability partnership act of such other body incorporate under any law for the time be in force a the,13
263,263,SECTIONS,central government may by notification specify in this behalf personal guarantor to corporate partnership firm and proprietorship firm individual other than person refer to in clause e,13
264,264,SECTIONS,definition in this code unless the context otherwise board mean the insolvency and bankruptcy board of establish under subsection of section bench mean a bench of the adjudicate mean the make by the insolvency professional agency under section charge mean an interest or lien create on the property or asset of any person or any of it sunder takings or both a the case may be a security and include a chair person mean the chair person,13
265,265,SECTIONS,of the claim me ansa a right to payment whether or not such right be reduce to judgment fix dis pu ted undisputed legal equitable secure or right to remedy for breach of contract under any law for the time be in force if such breach give rise to a right to payment whether or not such right be reduce to judgment fixed ma tu red unmatured dispute undisputed secure or corporate person mean a company a define in clause of section of the of a,13
266,266,SECTIONS,limited liability partnership a define in clause n of subsection of section of the limited liability partnership act of or any other person incorporated with limited liability under any law for the time be in force but shall not include any financial service corporate debtor mean a corporate person who ow es a debt to any core service mean service render by an information utility forum accept electronic submission of financial information in such form and manner a may,13
267,267,SECTIONS,the word and omit by act of s,13
268,268,SECTIONS,sub by s ibid for clause e b safe and accurate record of financial authenticate and verify the financial information submit by a person provide access to information store with the information utility to person a may creditor mean any person to whom a debt be owe and include a financial creditor an operational creditor a secure creditor an unsecured creditor and a debt mean a liability or obligation in respect of a,13
269,269,SECTIONS,claim which be due from any person a financial debt and operational default mean nonpayment of debt when whole or any part or of the amount of debt have become due and payable and be not by the debtor or the corporate debtor a the case may financial information in relation to a person mean one or more of the of information na mel ya record of the debt of the record of liability when the person be record of asset of person over which,13
270,270,SECTIONS,security interest have be record if any of instance of default by the person against any deb te record of the balance sheet and cash flow statement of the person such other information a may be financial institution me ansa a schedule financial institution a define in section of the reserve bank of in di a act of public financial institution a define in clause of section of the of such other institution a the,13
271,271,SECTIONS,central government may by notification specify a a financial product mean security contract of insurance deposit credit loan and advance by bank and financial institution retirement benefit plan instrument foreign currency contract other than contract to exchange one currency whether in dian or not for another which be to be settle immediately or any other instrument as may be financial service include any of the follow service,13
272,272,SECTIONS,na mel ya accept of safeguard and administer asset consist of financial product belonging to another person or agree to do soc effect contract of insurance,13
273,273,SECTIONS,sub by act of s for rep aid d offering manage or agree to manage asset consist of financial to another per so ne render or agree for consideration to render advice on or solicit for the purpose so fi buy ing sell or subscribe to a financial avail a financial service exercise any right associate with a financial product or financial establish or operating an investment maintain or transfer record,14
274,274,SECTIONS,of ownership of a financial underwriting the issuance or subscription of a financial product sell provide or issue store value or payment instrument or provide financial service provider mean a person engage in the business of provide in term of author is at ion issue or registration grant by a financial sector financial sector regulator mean an authority or body constitute under any law for the time be in force to regulate service or,14
275,275,SECTIONS,transaction of financial sector and include the reserve bank of the security and exchange board of the insurance regulatory and development authority of the pension fund regulatory authority and such other a may be notify by the central insolvency professional mean a person enrol under section with an insolvency professional agency a it member and register with the board a an insolvency professional under section insolvency professional agency mean any,14
276,276,SECTIONS,person register with the board under section a an insolvency professional information utility mean a person who be register with the board a an information utility under section notification mean a notification publish in the official gazette and the term notified and notify shall be construe person include sa an a undivided a a a a limited liability partnership any other entity establish under a,14
277,277,SECTIONS,statute and include a person resident outside person resident in shall have the meaning a assign to such term in clause v of section of the foreign exchange management act of person resident outside mean a person other than a person resident in mean by rule make by the central property include money good actionable claim land and every description of property situated in or outside and every description of,14
278,278,SECTIONS,interest include present or future or contingent interest arise out of or incidental to regulation mean the regulation make by the board under this schedule mean the schedule to this secure creditor mean a creditor in of whom security interest be security interest mean right title or interest or a claim to property create in of or provided for a secure creditor by a transaction which se cur es payment or performance of an obligation and,14
279,279,SECTIONS,include mortgage charge hypothecation assignment and encumbrance or any other agreement or arrangement secure payment or performance of any obligation of any person provided that security interest shall not include a performance specify mean specify by regulation make by the board under this code and the term specify shall be construe transaction include a agreement or arrangement in write for the transfer of asset or funds good or service from or to the corporate transfer,14
280,280,SECTIONS,include sale purchase exchange mortgage pledge gift loan or any other form of transfer of right title possession or transfer of property mean transfer of any property and include a transfer of any interest in the property and creation of any charge upon such workman shall have the same meaning a assign to it in clause s of section of the industrial dispute act of word and expression use but not define in this code but define in the in dian contract act of the,14
281,281,SECTIONS,in dian partnership act of the security contact regulation act of the security exchange board of act of recovery of debt due to bank and financial institution act of the limited liability partnership act of and the company act of shall have respectively assign to them in those act spart resolution and liquidation for corporate per sons chapter of this part this part shall apply to,14
282,282,SECTIONS,matter relate to the insolvency and liquidation of corporate debtor where the minimum amount of the default be one that the central government may by notification specify the minimum amount of default of high value which shall not be more than one crore rupee,14
283,283,SECTIONS,definition in this part unless the context otherwise adjudicate authority for the purpose of this part mean national company law tribunal constitute under section of the company act of auditor mean a charter accountant certify to practice a such by the institute of chartered accountant of under section of the charter accountant act of chapter mean a chapter under this constitutional document in relation to a corporate person,16
284,284,SECTIONS,include article of association memorandum of association of a company and incorporation document of a limited corporate applicant me ansa corporate debtor orb a member or partner of the corporate debtor who be a ut ho rise to make an application for the corporate insolvency resolution process under the constitutional document of the corporate debtor orc an individual who be in charge of manage the operation and resource of the corporate debtor a person who have the control and supervision over the,16
285,285,SECTIONS,financial affair of the corporate guarantor mean a corporate person who be the surety in a contract of guarantee to a corporate dispute include a suit or arbitration proceeding relate toa the existence of the amount of the quality of good or service orc the breach of a representation or financial creditor mean any person to whom a financial debt be owe and include a person to whom such debt have be legally assign or transfer financial debt mean a debt,16
286,286,SECTIONS,along with interest if any which be disburse against the consideration for the time value of money and include sa money borrow against the payment of any amount raise by acceptance under any acceptance credit facility or any amount raise pursuant to any note purchase facility or the issue of bond not es deben tur es loan stock or any similar the amount of any liability in respect of any lease or hire purchase contract which a a finance or capital lease under the,16
287,287,SECTIONS,in dian accounting standard or such other accounting standard a may be prescribe de receivables sell or discount other than any receivables sell on nonrecourse any amount raise under any other transaction include any forward sale or purchase agreement have the commercial effect of a borrowing,16
288,288,SECTIONS,in by act of s for the purpose of this any amount raise from an allottee under a real estate project shall be deem to be an amount have the commercial effect of a borrowing the expression allottee and real estate project shall have the assign to them in clause d and of section of the real estate regulation and development act of any derivative transaction enter into in connection with protection,17
289,289,SECTIONS,against or benefit from fluctuation in any rate or price and for calculate the value of any derivative transaction only the market value of such transaction shall be take into any counter indemnity obligation in respect of a guarantee indemnity bond documentary letter of credit or any other instrument issue by a bank or financial in st it ut io ni the amount of any liability in respect of any of the guarantee or indemnity for any of refer to in a to h of this financial position in,17
290,290,SECTIONS,relation to any person mean the financial information of a person a son a certain information memorandum mean a memorandum prepared by resolution professional under subsection of section initiation date mean the date on which a financial creditor corporate applicant or operational creditor a the case may be make an application to the adjudicate authority corporate insolvency resolution insolvency commencement date mean the date of admission of an application,17
291,291,SECTIONS,corporate insolvency resolution process by the adjudicate authority under section or section a the case may that where the interim resolution professional be not appoint in the order admit ting application under section or section the insolvency commencement date shall be the date on which such interim resolution professional be appoint by the adjudicate insolvency resolution process cost me ansa the amount of any interim finance and the cost incur in raise such the,17
292,292,SECTIONS,fee payable to any person act a a resolution any cost incur by the resolution professional in run the business of the corporate debtor a a go any cost incur at the expense of the government to facilitate the insolvency resolution process an de any other cost a may be specify by the insolvency resolution process period mean the period of one hundred and eighty days beginning from the insolvency commencement date and end on one hundred and eightieth interim finance mean any financial debt raise by the resolution professional during the insolvency resolution process period,17
293,293,SECTIONS,the explanation in by act of s,18
294,294,SECTIONS,the proviso in by s ibid liquidation cost mean any cost incur by the liquidator during the period of liquidation subject to such regulation a may be specify by the liquidation commencement date mean the date on which proceeding for liquidation commence in accordance with section or section a the case may liquidator mean an insolvency professional appoint a a liquidator in accordance with the provision of chapter or chapter v of this part a the case may,18
295,295,SECTIONS,officer for the purpose of chapter of this part mean an officer who be in default as defined in clause of section of the company act of or a designate partner as defined in clause j of section of the limited liability partnership act of a the case may operational creditor mean a person to whom an operational debt be owe and include any person to whom such debt have be legally assign or operational debt mean a claim in respect of the provision of,18
296,296,SECTIONS,good or service or a debt in respect of the of due arise under any law for the time be in force and payable to the central government any state government or any local personal guarantor mean an individual who be the surety in a contract of guarantee to a corporate personnel include the director manager key managerial personnel designate partner sand employee if any of the corporate related party in relation to a corporate debtor me ansa a,18
297,297,SECTIONS,director or partner of the corporate debtor or a relative of a director or partner of the corporate debt orb a key managerial personnel of the corporate debtor or a relative of a key managerial personnel of the corporate deb torc a limited liability partnership or a partnership firm in which a director partner or manager of the corporate debtor or his relative be a a private company in which a director partner or manager of the corporate debtor be a director and hold along with his relative more than two per cent of it,18
298,298,SECTIONS,share ca pi tale a public company in which a director partner or manager of the corporate debtor be a director and hold along with relative more than two per cent of it pa id up share ca pit alf any body corporate whose board of director manage director or manager in the ordinary course of business act on the advice direction or instruction of a director partner or manager of the corporate any limited liability partnership or a partnership firm whose partner or employee in the ordinary course of business act on,18
299,299,SECTIONS,the advice direction or instruction of a director partner or manager of the corporate any person on whose advice direction or instruction a director partner or manager of the corporate debtor be accustom to a c ti a body corporate which be a hold subsidiary or an associate company of the corporate debtor or a subsidiary of a hold company to which the corporate debtor be a subsidiary,18
300,300,SECTIONS,sub by act of s for repayment j any person who control more than twenty per cent of voting right in the corporate debtor on account of ownership or a voting any person in whom the corporate debtor control more than twenty per cent of on account of ownership or a voting any person who can control the composition of the board of director or corresponding governing body of the corporate any person who be associate with the corporate debtor on,19
301,301,SECTIONS,account participation in policy make process of the corporate debtor have more than two director in common between the corporate debtor and such person interchange of managerial personnel between the corporate debtor and such provision of essential technical information to or from the corporate related party in relation to an individual me ansa a person who be a relative of the individual or a relative of the spouse of a partner of a limited liability,19
302,302,SECTIONS,partnership or a limited liability partnership or a partnership firm in which the individual be a a person who be a trustee of a trust in which the beneficiary of the trust include the individual or the term of the trust a power on the trustee which may be exercise for the benefit of the a private company in which the individual be a director and hold along with more than two per cent of it share ca pi tale a public company in which the individual be a director and hold along with,19
303,303,SECTIONS,relative smore than two per cent of it pa id up share ca pit alf a body corporate whose board of director manage director or manager in the ordinary course of business act on the advice direction or instruction of the a limited liability partnership or a partnership firm whose partner or employee in the ordinary course of business act on the advice direction or instruction of the a person on whose advice direction or instruction the individual be accustom to a c ti a company where the,19
304,304,SECTIONS,individual or the individual along with it related party own more than fifty per cent of the share capital of the company or control the appointment of the board of director of the company explanation for the purpose of this relative with reference to any person mean anyone who be related to another in the follow manner namely,19
305,305,SECTIONS,in by act of s i member of a undivided son daughter and so nix daughter daughter and grandson daughter and son xi granddaughter daughter and brother son and sister son and father father and mother father and father brother and mother brother and sister wherever the,20
306,306,SECTIONS,relation be that of a son daughter sister or brother their spouse shall also be resolution applicant mean a person who individually or jointly with any other a resolution plan to the resolution professional pursuant to the invitation make under of subsection of section resolution plan mean a plan propose by applicant for insolvency resolution of the corporate debtor a a go concern in accordance with part resolution professional for the purpose of,20
307,307,SECTIONS,this part mean an insolvency profession a lap pointed to conduct the corporate insolvency resolution process and include an interim resolution professional voting share mean the share of the voting right of a single financial creditor in the committee of creditor which be base on the proportion of the financial debt owe to such financial creditor in relation to the financial debt owe by the corporate debtor,20
308,308,SECTIONS,sub by act of for clause,21
309,309,SECTIONS,sub by s ibid for any person chapter insolvency resolution process,21
310,310,SECTIONS,person who may initiate corporate insolvency resolution process where any corporate debtor a default a financial creditor an operational creditor or the corporate debtor itself may initiate corporate insolvency resolution process in respect of such corporate debtor in the manner as provided under this chapter,22
311,311,SECTIONS,initiation of corporate insolvency resolution process by financial creditor a financial creditor either by itself or jointly with financial creditor or any other person on behalf of the financial creditor a may be notify by the central government may file an application for insolvency resolution process against a corporate debtor before the adjudicate authority when a default have occur red explanation for the purpose of this subsection a default include a default in respect of a financial debt,22
312,312,SECTIONS,owe not only to the applicant financial creditor but to any other financial creditor of the corporate the financial creditor shall make an application under subsection in such form and manner and accompany with such fee a may be the financial creditor shall along with the application fur ni sha record of the default record with the information utility or such other record or evidence of default a may be the name of the resolution professional propose to act a an interim resolution,22
313,313,SECTIONS,any other information a may be specify by the the adjudicate authority shall within fourteen day of the receipt of the application under subsection ascertain the existence of a default from the record of an information utility or on the basis of other evidence furnish by the financial creditor under subsection where the adjudicate authority be satisfied tha ta a default have occur and the application under subsection be complete and there be no disciplinary proceeding pending,22
314,314,SECTIONS,against the propose resolution professional it may by order admit such application orb default have not occur or the application under subsection be incomplete or any disciplinary proceed be pending against the propose resolution professional it may by order reject such application provided that the adjudicate authority shall before reject the application under clause b of subsection give a notice to the applicant to rectify the defect in his application within seven day of receipt of such notice from the,22
315,315,SECTIONS,adjudicate the corporate insolvency resolution process shall commence from the date of admission of the application under subsection the adjudicate authority shall the order under clause a of subsection to the financial creditor and the corporate debtor,22
316,316,SECTIONS,sub by act of s for other financial creditor b the order under clause b of subsection to the financial creditor within seven day of admission or rejection of such application a the case may be,22
