,Unnamed: 0.1,Unnamed: 0,Title,Paragraph Text,Page No
39,39,39,SECTIONS,41. Act not to affect operation of certain Acts .,2
40,40,40,SECTIONS,42. Power to remove difficulties.,2
41,41,41,SECTIONS,"43. Repeal and savings .3THE BUREAU OF INDIA NSTANDARDS ACT, 2016ACT NO. 11 OF 2016[21st March , 2016.]An Act to provide for the establishment of anational standards body for the harmonious development of the activities of standardisation, conformity assessment and quality assurance of goods, articles, processes, systems and services and for matters connec ted therewith or incidental thereto.BE it enacted by Parliament in the Sixty -seventh Year of the Republic of India as follows: —CHAPTER I",2
42,42,42,SECTIONS,"1.. Short title, extent and commencement .—(1)) This Act may be called the Bureau of IndianStandards Act, 2016.(2)) It extends to the whole of India.(3)) It shall come into force on such 1date as the Central Government may, by notification in the Official Gazette, appoint .",3
43,43,43,SECTIONS,"2.. Definitions .— In this Act, unless the context otherwise requires, —(1)) “article” means any substance, artificial or natural, or partly artificial or partly natural,whether raw or partly or wholly processed or manufactured or handmade within India or imported into India;(2)) “assaying and hallmarking cent re ” means atesting and mar kin gcent re recognised by the Bureau to determine the purity of precious metal articles and to apply hallmark on the precious metal articles in amanner as may be determined by regulations;(3)) “Bureau” means the",3
44,44,44,SECTIONS,"Bureau of India nStandards established under section 3;;(4)) “certification officer ” means acertification officer appointed under sub -section ( 1)) of section 27;(5)) “certified body ” means aholder of certificate of conformity or licence under sub -section ( 2))of section 13 in relation to any goods, article, process, system or service which conforms to astandard;(6)) “certified jeweller ” means ajeweller who has been granted acertificate by the Bureau to get manufactured for sale or to sell any precious metal article after getting the same",3
45,45,45,SECTIONS,"hallmark edin amanner as may be determined by regulations;(7)) “conformity assessment ” means demonstration that requirements as may be specified relating to an article, process, system, service, person or body are fulfilled;(8)) “conformity assessment scheme ” mean sascheme relating to such goods, article, process,system or service as may be notified by the Bureau under section 12;(9)) “consumer ” means aperson as defined in the Consumer Protection Act, 1986 (68 of 1986);(10) “covering” includes any stopper, cask, bottle, vessel, box, crate,",3
46,46,46,SECTIONS,"cover, capsule, case, frame,wrapper, bag, sack, pouch or other container;(11) “Director General ” means the Director General appointed under sub -section ( 1)) of section 7;;",3
47,47,47,SECTIONS,"1.. 12th October 2017, vide Notification No. S..O..3295(E)) dated 12th October 2017 , see Gazette of India, Extraordi nary, Part II,Section 3(( ii).4((12) “Executive Committee ” means the Executive Committee constituted under sub -section ( 1)) of section 4;;(13) “fund” means the fund constituted under section 20;(14) “goods” includes all kinds of movable properties under the Sale of GoodsAct, 1930 (3of 1930), other than actionable claims, money, stocks and shares;(15) “Governing Council ” means aGoverning Council constituted under sub -section (",3
48,48,48,SECTIONS,"3)) of section 3;;(16) “Hallmark ” means in relation to precious metal article, the Standard Mark, which indicate sthe proportionate content of precious metal in that article as per the relevant India nStandard;(17) “Indian Standard ” means the standard including any tentative or provisional standard established and published by the Bureau, in relation to any goods, article, process, system or service,indicative of the quality and specification of such goods, article, process, system or service andincludes—(i)) any standard adopted by the Bureau",3
49,49,49,SECTIONS,"under sub -section ( 2)) of section 10; and(ii) any standard established and published, or recognised, by the Bureau of India nStandards established under the Bureau of India nStandard Act, 1986 (63 of 1986), which was in force immediately before the commencement of this Act ;(18) “Indian Standards Institution ” means the India nStandards Institution registered under the Societies Registration Act, 1860 (21 of 1860) ;(19) “jeweller” means aperson engaged in the business to get manufactured precious metal article for sale or to sell precious metal",3
50,50,50,SECTIONS,"articles;(20) “licence” means alicence granted under section 13 to use aspecified Standard Mark in relation to any goods, article, process, system or service, which conforms to astandard;(21) “manufacturer ” means aperson responsible for designing and manufacturing any goods orarticle;(22) “mark” includes adevice, brand, heading, label, ticket, pictorial representation, name,signature, word, letter or numeral or any combination thereof;(23) “member” means amember of the Governing Council, Executive Committee or any of the Advisory",3
51,51,51,SECTIONS,"Committee;(24) “notification ” means anotification published in the Official Gazette and the expression“notify” or “notified” shall be construed accordingly;(25) “person” means amanufacturer, an importer, adistributor, retailer, sell er or lessor of goods or article or provider of service or any other person who uses or applies his name or trade mark or any other distinctive mark on to goods or article or while providing aservice, for any consideration or gives goods or article or provides service as prize or gift for commercial purposes",3
52,52,52,SECTIONS,"including their representative and any person who is engaged in such activities, where the manufacturer, importer,distributor, retailer, seller, lessor or provider of service cannot be identified;(26) “precious metal ” means gold, silver, platinum and palladium;(27) “precious metal article ” means any article made entirely or in part from precious metals or their alloys;(28) “prescribed ” means prescribed by rules made under this Act;(29) “process” means aset of inter -related or interacting activities, which transforms inputs intooutputs;5",3
53,53,53,SECTIONS,"(30) “recognised testing and marking cent re ” means atesting and marking cent re recognised by the Bureau under sub -section ( 5)) of section 14;(31) “recognised testing laboratory ” means atesting laboratory recognised by the Bureau undersub-section ( 4)) of section 13;(32) “registering authority ” means any authority competent under any law for the time being in force to register any company, firm or other body ofpersons, or any trade mark or design, or to gran ta patent;(33) “regulations ” means regulations made by the Bureau under this",3
54,54,54,SECTIONS,"Act;(34) “sale” means to sell, distribute, hire, lease or exchange of goods, article, process, system or service for any con si deration or for commercial purposes;(35) “seller” means aperson who is engaged in the sale of any goods, article, process, system orservice;(36) “service” means the result generated by activities at the interface between an organisationand acustomer and by organisation ’sinternal activities, to meet customer requirements;(37) “specification ” means adescription of goods, article, process, system or service as far",3
55,55,55,SECTIONS,"as practicable by reference to its nature, quality, strength, purity, composition, quant ity, dimensions,weight, grade, durability, origin, age, material, mode of manufacture or processing, consistency and reliability of service delivery or other characteristics to distinguish it from any other goods, article,process, system or service;(38) “specified” means specified by the regulations;(39) “standards ” means documented agreements containing technical specifications or other precise criteria to be used consistently as rules, guidelines, or",3
56,56,56,SECTIONS,"definitions of characteristics, to ensure that goods, articles, processes, systems and services are fit for their purpose;(40) “Standard Mark ” means the mark specified by the Bureau, and includes Hallmark, to represent conformity of goods, article, process, system or service to aparticular India nStandard or conformity to astandard, the mark of which has been establi shed, adopted or recognised by the Bureau and is marked on the article or goods as aStandard Mark or on its covering or label attached to such goods or article so marked;(41)",3
57,57,57,SECTIONS,"“system” means aset of inter -related or interacting elements;(42) “testing la boratory” means abody set up for the purpose of testing of goods or article against aset of requirements and report its findings;(43) “trade mark ” means amark used or proposed to be used in relation to goods or article or process or system or service for the purpose of indicating, or so as to indicate, aconnection in the course of trade of goods, article, process, system or service, as the case may be, and some person having the right, either as proprietor or as registered user, to use the mark, whet he rwith or without any indication of the identity of that person.CHAPTER IIBUREAU OF INDIA NSTANDARDS",3
58,58,58,SECTIONS,"3.. Establishment of Bureau and Constitution of Governing Council .—(1)) With effect from such date as the Central Government may, by notification in the Official Gazette, appoint in this behalf, there shall be established anational body for the purposes of this Act, aBureau, to be called the Bureau ofIndian Standards.(2)) The Bureau shall be abody corporate by the name aforesaid, having perpetual succe ss ion and acommon seal, with power, subject to the provisions of this Act, to acquire, hold and dispose of property,both movable and immovable,",5
59,59,59,SECTIONS,"and to contract and shall by the said name sue and be sued.6((3)) The members of the Governing Council shall con stitute the Bureau and general superintendence,direction and management of the affairs of the Bureau shall vest in the Governing Council, which shall consist of the following members, namely: —(a)) the Minister in -charge of the Ministry or Department of theCentral Government having administrative control of the Bureau who shall be ex officio President of the Bureau;(b)) the Minister of State or aDeputy Minister, if any, in the",5
60,60,60,SECTIONS,"Ministry or Department of the Central Government having administrative control of the Bureau who shall be ex officioVice -President of the Bureau, and where there is no such Minis ter of State or Deputy Minister, such person as may be nominated by the Central Government to be the Vice -President of the Bureau;(c)) the Secretary to the Government of India of the Ministry or Department of the Central Government having administrative con trol of the Bureau, ex officio ;(d)) the Director General of the Bureau, ex officio ;(e)) such number of other",5
61,61,61,SECTIONS,"persons to represent the Government, industry, scientific and researchinstitutions, consumers and other interests, as may be prescribed, to be app ointed by the CentralGovernment.(4)) The term of office of the members referred to in clause ( e)) of sub -section ( 3)) and the manner of filling vacancies among, and the procedure to be followed in the discharge of their functions by themembers, shall be such as may be prescribed:Provided that amember, other than an ex officio member of the Bureau of India nStandards constituted under the Bureau of",5
62,62,62,SECTIONS,"India nStandards Act, 1986 (63 of 1986), shall, after the commencement of this Act, continue to hold such office as member till the completion of his term(5)) The Governing Council may associate with itself, in such manner and for such purposes as may beprescribed, any person whose assistance or advice it may desire in complying with any of the provisions of this Act and aperson so associated shall have the right to take part in the discussions of the Governing Council relevant to the purposes for which he has been associated but shall not have",5
63,63,63,SECTIONS,"the right to vote.(6)) The Governing Council may, by general or special order in writing, delegate to any member, the Director General or any other person subject to such conditions, if any, as may be specified in the order,such of its powers and functions under this Act except the powers under section 37 as it may deemnecessary.",5
64,64,64,SECTIONS,"4.. Executive Committee of Bureau .—(1)) The Governing Council may, with the prior approval of the Central Government, by notification in the Official Gazette, constitute an Executive Committee which shall consist of the following members, namely: —(a)) Director General of the Bureau, who shall be its ex officio Chairman; and(b)) such number of members, as may be prescribed.(2)) The Executive Committee constituted under sub -section ( 1)) shall perform, exercise and discharge such functions, powers and duties of the Bureau, as may be delegated to it by the Governing Council .",6
65,65,65,SECTIONS,"5.. Advisory Committees of Bureau .—(1)) Subject to any regulations made in this behalf, the Governing Council may, from time to time and as and when it is considered necessary, con stitute the following Advisory Committees for the efficient discharge of the functions of the Bureau, namely: —(a)) Finance Advisory Committee;(b)) Conformity Assessment Advisory Committee;(c)) Standards Advisory Committee;(d)) Testing and Calibration Advisory Committee; and(e)) such number of other committees as may be specified by regulations.7((2)) Each Advisory Committee shall consist of aChairman and such other members as may be specified by regulations .",6
66,66,66,SECTIONS,"6.. Vacancies, etc., not to invalidate act or proceedings .—No act or proceedings of the GoverningCouncil, under section 3shall be invalid merely by reason of —(a)) any vacancy in, or any defect in the constitution of the Governing Council; or(b)) any defect in the appointment of aperson acting as amember of the Governing Council; or(c)) any irregularity in the procedure of the Governing Council not affecting the merits of the case",7
67,67,67,SECTIONS,"7.. Director General .—(1)) The Central Government shall appoint aDirector General of the Bureau.(2)) The terms and conditions of service of the Director General of the Bureau shall be such as may beprescribed.(3)) Subject to the general superintendence and control of the Governing Council, the Director General of the Burea ushall be the Chief Executive Authority of the Bureau.(4)) The Director General of the Bureau shall exercise and discharge such of the powers and duties of the Bureau as may be specified by regulations.(5)) The Director General",7
68,68,68,SECTIONS,"may, by general or spec ial order in writing, delegate to any officer of the Bureau subject to such conditions, if any, as may be specified in the order, such of his powers and functions as are assigned to him under the regulations or are delegated to him by the Governing Council ,as he may deem necessary .",7
69,69,69,SECTIONS,8.. Officers and employees of Bureau .—(1)) The Bureau may appoint such other officers and employees as it considers necessary for the efficient discharge of its functions under this Act.(2)) The terms and conditions of service of officers and employees of the Bureau appointed undersub-section ( 1)) shall be such as may be specified by regulations.,7
70,70,70,SECTIONS,"9.. Powers and functions of Bureau .—(1)) The powers and duties as may be assigned to the Bureauunder this Act shall be exercised and performed by the Governing Council and, in particular, such powers may include the power to —(a)) establish branches, offices or agencies in India or outside;(b)) recognise, on reciprocal basis or otherwise, with the prior approval of the CentralGovernment, the mark of any international body or institution, on such terms and conditions as maybe mutually agreed upon by the Bureau in relation to any goods, article,",7
71,71,71,SECTIONS,"process, system or service at par with the Standar dMark for such goods, article, process, system or service;(c)) seek recognition of the Bureau and of the India nStandards outside India on such terms and conditions as may be mutually agreed upon by the Bureau with any corresponding institution ororganis at ion in any country or with any international organisation;(d)) enter into and search places, premises or vehicles, and inspect and seize goods or articles and documents to enforce the provisions of this Act;(e)) provide services to manufacturers",7
72,72,72,SECTIONS,"and cons umers of goods or articles or processes forcompliances of standards on such terms and conditions as may be mutually agreed upon;(f)) provide training services in relation to quality management, standards, conformity assessment,laboratory testing and cali bration, and any other related areas;(g)) publish India nStandards and sell such publications and publications of international bodies;(h)) authorise agencies in India or outside India for carrying out any or all activities of the Bureau and such other pur poses as may be necessary on",7
73,73,73,SECTIONS,"such terms and conditions as it deems fit;(i)) obtain membership in regional, international and foreign bodies having objects similar to that of the Bureau and participate in international standards setting process;8((j)) under ta ketesting of samples for purposes other than for conformity assessment; and(k)) undertake activities relating to legal metrology.(2)) The Bureau shall take all necessary steps for promotion, monitoring and management of the quality of goods, articles, pro cesses, systems and services, as may be necessary, to protect the",7
74,74,74,SECTIONS,"interests of consumers and various other stake holders which may include the following namely: —(a)) carrying out market surveillance or survey of any goods, article, process, system or service to monitor their quality and publish findings of such surveillance or surveys;(b)) promotion of quality in connection with any goods, article, process, system or service bycreating awareness among the consumers and the industry and educate them about quality and standards in connection with any goods, article, process, system and service;(c)) promotion",7
75,75,75,SECTIONS,"of safety in connection with any goods, article, process, system or service;(d)) identification of any goods, articles, process, system or service for which there is aneed to establish anew India nStandard, or to revise an existing India nStandard;(e)) promoting the use of India nStandards;(f)) recognising or accrediting any institution in India or outside which is engaged in conformity certification and inspection of any goods, article, process, system or service or of testing laboratories;(g)) coordina tion and promotion of activities of any",7
76,76,76,SECTIONS,"association of manufacturers or consumers or any other body in relation to improvement in the quality or in the implementation of any quality assurance activities in relation to any goods, article, process, system or service; and(h)) such other functions as may be necessary for promotion, monitoring and management of the quality of goods, articles, processes, systems and services and to protect the interests of consumer sand other stake holders.(3)) The Bureau shall per form its functions under this section through the Governing Council",7
77,77,77,SECTIONS,"in accordance with the direction and subject to such rules as may be made by the Central Government.CHAPTER IIIINDIAN STANDARDS , CERTIFICATION AND LICENCE",7
78,78,78,SECTIONS,"10. India nStandards . —(1)) The standards established by the Bureau shall be the India nStandards.(2)) The Bureau may —(a)) establish, publish, review and promote the India nStandard, in relation to any goods, article,process, system or service in such manner as may be prescribed;(b)) adopt as India nStandard, any standard, established by any other Institution in India orelsewhere, in relation to any goods, article, process, system or service in such manner as may beprescribed;(c)) recognise or accredit any institution in India or out side which",8
79,79,79,SECTIONS,"is engaged in standardisation;(d)) undertake, support and promote such research as may be necessary for formulation of IndianStandards.(3)) The Bureau, for the purpose of this section, shall constitute, as and when considered necessary,such number of technical committees of experts for the formulation of standards in respect of goods,articles, processes, systems or services, as may be necessary.(4)) The India nStandard shall be notified and remain valid till withdrawn by the Bureau.(5)) Not withstanding anything contained in any other law, the",8
80,80,80,SECTIONS,"copyright in an India nStandard or any other publication of the Bureau shall vest in the Bureau.911. Prohibition to publish, reproduce or record without authorisation by Bureau .—(1)) No individual shall, without the authorisation of the Bureau, in any manner or form, publish, reproduce or record any India nStandard or part thereof, or any other publication of the Bureau.(2)) No person shall issue adocument that creates, or may creat ethe impression that it is or contain san India nStandard, as contemplated in this Act:Provided that nothing in this sub -section shall prevent any individual from making acopy of IndianStandard for his personal use .",8
81,81,81,SECTIONS,"12. Conformity Assessment scheme .—(1)) The Bureau may notify aspecific or different conformity assessment scheme for any goods, article, process, system or service or for agroup of goods, articles,processes, systems or services, as the case may be, with respect to any India nStandard or anyother standard in amanner as may be specified by regulations.(2)) The Bureau may establish aStandard Mark in relation to each of its conformity assessmentschemes, which shall be of such design and contain such particulars as may be specified by regul at ions to represent aparticular standard.",9
82,82,82,SECTIONS,"13. Grant of licence or certificate of conformity .—(1)) Aperson may apply for grant of licence or certificate of conformity, as the case may be, if the goods, article, process, system or service conforms to an India nStandard.(2)) Where any goods, article, process, system or service conforms to astandard, the Director Generalmay, by an order, gra nt—(a)) acertificate of conformity in amanner as may be specified by regulations; or(b)) alicence to use or apply aStandard Mark in amanner as may be specified by regulations,subject to such",9
83,83,83,SECTIONS,"conditions and on payment of such fees, including late fee or fine, before or during the operation of the certificate of conformity or licence, and as determined by regulations.(3)) While granting acertificate of conformity or licence to use aStandard Mark, the Bureau may, byorder, specify the marking and la be lling requirements that shall necessarily be affixed as may be specified from time to time.(4)) The Bureau may establish, maintain or recognise testing laboratories for the purposes of conformity assessment and quality assurance and for such other purposes as may be required for carrying out its functions.",9
84,84,84,SECTIONS,"14. Certification of Standard Mark of jewellers and sellers of certain specified goods or articles .—(1)) The Central Government, after consulting the Bureau, may notify precious metal articles or other goods or articles as it may consider necessary, to be marked with aHallmark or Standard Mark, as the case may be, in amanner as specified in sub -section ( 2)).(2)) The goods or articles notified in sub -section ( 1)) may be sold through retail outlets certified by the Bureau after such goods or articles have been assessed for conformity to the",9
85,85,85,SECTIONS,"relevant standard by testing and marking centre, recognised by the Bureau and marked with Hallmark or Standard Mark, as the casemay be, as specified by regulations.(3)) The Central Government may, after consulting the Bureau, by an order published in the OfficialGazette, make it compulsory for the sellers of goods or article notified under sub -section ( 1)) to be sold only throu ghcertified sales outlets fulfilling such conditions as may be determined by regulations.(4)) The Bureau may, by an order, grant, renew, suspend or cancel certification",9
86,86,86,SECTIONS,"of Standard Mark or Hallmark of ajeweller or any other seller for sale of goods or articles notified under sub -section ( 1)) in such manner as may be determined by regulations.(5)) The Bureau may establish, maintain and recognise testing and marking centres, including assaying and hallmarking centres, for conformity assessment and applicatio nof Standard Mark, includingHallmark, on goods or articles notified under sub -section ( 1)), in amanner as may be specified byregulations.10 (6)) No testing and marking cent re or assaying and hallmarking",9
87,87,87,SECTIONS,"centre, other than the recognised by the Bureau, shal lwith respect to goods or articles notified under sub -section ( 1)), use, affix, emboss,engrave, print or apply in any manner the Standard Mark, including the Hallmark, or colourable imitationthereof, on any goods or article; and make any claim in relatio nto the use and application of aStandardMark, including the Hallmark, through advertisements, sales promotion leaflets, price lists or the like.(7)) Every recognised testing and marking centre, including assaying and hallmarking centre,",9
88,88,88,SECTIONS,"shall use or app lyStandard Mark on good or articles notified under sub -section ( 1)), including Hallmark on precious metal articles, after accurately determining the conformity of the same in amanner as may bespecified.(8)) No recognised testing and marking centre, inclu ding assaying and hallmarking centre, shall,notwithstanding that it has been recognised under sub -section ( 5)), use or apply in relation to any goods or article notified under sub -section ( 1)) aStandard Mark, including Hallmark, or any colourable imitationthereof, unless such goods or article conforms to the relevant standard.",9
89,89,89,SECTIONS,"15. Prohibition to import, sell, exhibit, et c..—(1)) No person shall import, distribute, sell, store or exhibit for sale, any goods or article under sub -section ( 1)) of section 14, exce ptunder certification from the Bureau.(2)) No person, other than that certified by the Bureau, shall sell or display or offer to sell goods or articles that are notified under sub -section ( 3)) of section 14 and marked with the Standard Mark,including Hallmark and claim in relation to the Standard Mark, including Hallmark, throughadvertisements, sales promotion",10
90,90,90,SECTIONS,"leaflets, price lists or the like.(3)) No certified jeweller or seller shall sell or display or offer to sell any notified goods or articles,notwithstanding that he has been granted certification, with the Standard Mark, including Hallmark, or any colourable imitation thereof, unless such goods or article is marked with aStandard Mark orHallmark, in amanner as may be specified by regulations, and unless such goods or article conforms to the relevant standard.",10
91,91,91,SECTIONS,"16. Central Government to direct compulsory use of Standard Mark .—(1)) If the Central Government is of the opinion that it is necessary or expedient so to do in the public interest or for the protection of human, animal or plant health, safety of the environment, or prevention of unfair tradepractices, or national security, it may, after consulting the Bureau, by an order published in the OfficialGazette, notify —(a)) goods or article of anyscheduled industry, process, system or service; or(b)) essential requirements to which such goods,",10
92,92,92,SECTIONS,"article, process, system or service,which shall conform to astandard and direct the use of the Standard Mark under alicence or certificate of conformity as compulsory on such goods, article, process, system or service .Explanation. —For the purpose of this sub -section,—(i)) the expression “scheduled industry ” shall have the meaning assigned to it in the Industries(Development and Regulation) Act, 1951 (65 of 1951);(ii) it is hereby clarified that essential requirements are requirements, expressed in terms of the parameters to be achieved or",10
93,93,93,SECTIONS,"requirements of standard in technical terms that effectively ensure that any goods, article, process, system or service meet the objective of health, safety and environment.(2)) The Central Government may, by an order authorise Bureau or any other agency having necessary accreditation or recognition and valid approval to certify and enforce conformity to the relevant stand ardor prescribed essential requirements under sub -section ( 1)).",10
94,94,94,SECTIONS,"17. Prohibition to manufacture, sell, etc., certain goods without Standard Mark .—(1)) No pe rsonshall manufacture, import, distribute, sell, hire, lease, store or exhibit for sale any such goods, article,process, system or service under sub -section ( 1)) of section 16 —(a)) without aStandard Mark, except under avalid licence; or11 (b)) notwithstanding that he has been granted alicense, apply aStandard Mark, unless such goods,article, process, system or service conforms to the relevant standard or prescribed essentialrequirements.(2)) No",10
95,95,95,SECTIONS,"person shall make apublic claim, through adver tisements, sales promotion leaflets, price lists or the like, that his goods, article, process, system or service conforms to an India nstandard or make such adeclaration on the goods or article, without having avalid certificate of conformity or licence from the Bureau or any other authority approved by the Central Government under sub -section ( 2)) of section 16 .(3)) No person shall use or apply or purport to use or apply in any manner, in the manufacture,distribution, sale, hire, lease or",10
96,96,96,SECTIONS,"exhibit or off er for sale of any goods, article, process, system or service, or in the title of any patent or in any trade mark or design, aStandard Mark or any colourable imitationthereof, except under avalid licence from the Bureau.",10
97,97,97,SECTIONS,"18. Obligations of licence holde r,, seller, etc. —(1)) The licence holder shall, at all times, remain responsible for conformance of the goods, articles, processes, systems or services carrying the StandardMark.(2)) It shall be the responsibility of the distributor or the seller, as the casemay be, to ensure thatgoods, articles, processes, systems or services carrying the Standard Mark are purchased from certified body or licence holder.(3)) It shall be the responsibility of the seller before the goods or article is sold or offered to be sold",11
98,98,98,SECTIONS,"or exhibited or offered for sale to ensure that —(a)) goods, articles, processes, systems or services carrying the Standard Mark bear the requisite labels and marking details, as specified by the Bureau from time to time;(b)) the marking and labelling requirements on the product or covering is displayed in amanner that has been specified by the Bureau.(4)) Every certified body or licence holder shall supply to the Bureau with such information and with such samples of any material or substance used in relation to any goods, article, process, system",11
99,99,99,SECTIONS,"orservice, as the case may be, as the Bureau may require for monitoring its quality and for the recovery of the fee as may be prescribed in the certificate of conformity or the licence.(5)) (a)) The Bureau ma ymake such inspection and take such samples of any material or substance as may be necessary to see whether any goods, article, process, system or service, in relation to which aStandard Mark has been used, conforms to the requirements of the relevant standard or whether the Standard Mark has been properly used in relation to any goods,",11
100,100,100,SECTIONS,"article, process, system or service with or without alicence.(b)) The Bureau may publicise the results of its findings and the directions given in pursuancethereof.(6)) If the Bureau is satisfied under the provisions of sub -sections ( 4)) and ( 5)) that the goods, articles,processes, systems or services in relation to which aStandard Mark has been used do not conform to the requirements of the relevant standard, the Bureau may direct the certified body or licence holder or his representative to stop the supply and sale of non -conforming goods or",11
101,101,101,SECTIONS,"articles and recall the non -conforming goods or articles that have already been supplied or offered for sale and bear such mark fro mthe market or any such place from where they are likely to be offered for sale or prohibit to provide theservice.(7)) Where acertified body or licence holder or his representative has sold goods, articles, processes,system or services, which bear aStandard Mark or any colourable imitation thereof, which do not conform to the relevant standard, the Bureau shall direct the certified body or licence holder or",11
102,102,102,SECTIONS,"his representative to —(a)) repair or replace or reprocess the standard marked goods, article, process, system or service in amanner as may be specified; or(b)) pay compensation to the consumer as may be prescribed by the Bureau; or12 (c)) be liable for the injury caused by non -conforming goods or article, which bears aStandardMark, as per the provisions of section 31.CHAPTER IVFINANCE , ACCOUNTS AND AUDIT",11
103,103,103,SECTIONS,"19. Financial Management of Bureau of India nStandards .—The Central Government may, after due appropriation made by Parliament by law in this behalf, make to the Bureau grants and loans of such sums of money as the Government may consider necessary .",12
104,104,104,SECTIONS,"20. Fund of Bureau .—(1)) There shall be constituted afund to be called the Bureau of India nStandards fund and there shall be credited thereto —(a)) any grants and loans made to the Bureau by the Central Government;(b)) all fees and charges received by the Bureau under this Act;(c)) all fines received by the Bureau;(d)) all sums received by the Bureau from such other sources as may be decided upon by the Central Government.(2)) The fund shall be applied for meeting —(a)) the salary, allowances and other remuneration of the members, Director General,",12
105,105,105,SECTIONS,"officers and other employe es of the Bureau;(b)) expenses of the Bureau in the discharge of its functions under the Act; and(c)) expenses on objects and for purposes authorised by this Act:Provided that the fines received in clause ( c)) of sub -section ( 1)) shall be used for consumer awareness,consumer protection and promotion of quality of goods, articles, processes, system or services in thecountry.",12
106,106,106,SECTIONS,"21. Borrowing powers of Bureau .— (1)) The Bureau may, with the consent of the Central Government or in accordance with the terms of any general or special authority given to it by the CentralGovernment, borrow money from any source as it may deem fit for discharging all or any of its function sunder this Act.(2)) The Central Government may guarantee in such manner as it thinks fit, the repayment of the principal and the payment of interest thereon with respect to the loans borrowed by Bureau undersub-section ( 1)).",12
107,107,107,SECTIONS,"22. Budget .— The Bureau shall prepare, in such form and at such time in each financial year as maybe prescribed, its budget for the next financial year, showing the estimated receipts and expenditure of the Bureau and forward the same to the Central Government.",12
108,108,108,SECTIONS,"23. Annual report .—(1)) The Bureau shall prepare, in such form and at such time in each financial year as may be prescribed, its annual report, giving afull account of its activities during the previous financial year, and submit acopy thereof to the Central Government.(2)) The Central Government shall cause the annual report to be laid, as soon as may be after it isreceived, before each House of Parliament.",12
109,109,109,SECTIONS,"24. Accounts and audit .—(1)) The Bureau shall maintain proper accounts and other relevant record sand prepare an annual statement of accounts, in such form as may be prescribed by the Central Government in cons ultation with the Comptroller and Auditor -General of India.13 (2)) The accounts of the Bureau shall be audited by the Comptroller and Auditor -General of India at such intervals as may be specified by him and any expenditure incurred in connection with such audit shall be payable by the Bureau to the Comptroller and Auditor -General of",12
