,Unnamed: 0.1,Unnamed: 0,Title,Paragraph Text,Page No
57,57,57,SECTIONS,"11. Bar of jurisdiction of Commercial Courts and Commercial Divisions. —Notwithstandinganything contained in this Act, aCommercial Court or aCommercial Division shall not entertain or decide any suit, application or proceedings relating to any commercial dispute in respect of which the jurisdiction of the civil court is either expressly or impliedly barred under any other law for the time being in force.7CHAPTER IIISPECIFIED VALUE",6
58,58,58,SECTIONS,"12. Determination of Specified Value. —(1)) The Specified Value of the subject-matter of the commercial dispute in asuit, appeal or application shall be determined in the following manner:––(a)) where the relief sought in asuit or application is for recovery of money, the money sought to be recovered in the suit or application inclusive of interest, if any, computed up to the date of filing of the suit or application, as the case may be, shall be taken into account for determining such SpecifiedValue;(b)) where the relief sought in asuit, appeal",7
59,59,59,SECTIONS,"or application relates to movable property or to arighttherein, the market value of the movable property as on the date of filing of the suit, appeal orapplication, as the case may be, shall be taken into account for determining such Specified Value;(c)) where the relief sought in asuit, appeal or application relates to immovable property or to aright therein, the market value of the immovable property, as on the date of filing of the suit, appeal or application, as the case may be, shall be taken into account for determining Specified Value;",7
60,60,60,SECTIONS,"1[[and](d)) where the relief sought in asuit, appeal or application relates to any other intangible right, the market value of the said rights as estimated by the plaintiff shall be taken into account for determining Specified Value; 2** * *3** * * * *(2)) The aggregate value of the claim and counterclaim, if any as set out in the statement of claim and the counterclaim, if any, in an arbitration of acommercial dispute shall be the basis for determining whether such arbitration is subject to the jurisdiction of aCommercial Division, Commercial",7
61,61,61,SECTIONS,"Appellate Division or Commercial Court, as the case may be.(3)) No appeal or civil revision application under section 115 of the Code of Civil Procedure, 1908(5of 1908), as the case may be, shall lie from an order of aCommercial Division or Commercial Court finding that it has jurisdiction to hear acommercial dispute under this Act.4[[CHAPTER IIIAPRE-INSTITUTION MEDIATION AND SETTLEMENT12A. Pre-Institution Mediation and Settlement —(1)) Asuit, which does not contemplate any urgent interim relief under this Act, shall not be instituted unless",7
62,62,62,SECTIONS,"the plaintiff exhausts the remedy of pre-institution mediation in accordance with such manner and procedure as may be prescribed by rules made by the Central Government.(2)) The Central Government may, by notification, authorise the Authorities constituted under the Legal Services Authorities Act, 1987 (39 of 1987), for the purposes of pre-institution mediation.(3)) Notwithstanding anything contained in the Legal Services Authorities Act, 1987 (39 of 1987), the Authority authorised by the Central Government under sub-section ( 2)) shall complete",7
63,63,63,SECTIONS,"the process of mediation within aperiod of three months from the date of application made by the plaintiff undersub-section ( 1)):Provided that the period of mediation may be extended for afurther period of two months with the consent of the parties:Provided further that, the period during which the parties remained occupied with the pre-institutionmediation, such period shall not be computed for the purpose of limitation under the Limitation Act, 1963(36 of 1963).",7
64,64,64,SECTIONS,"1.. Ins. by Act 28 of 2018, s.. 10 (w..e..f.. 3--5--2018).",7
65,65,65,SECTIONS,"2.. The word “and” omitted by s.. 10, ibid., (w..e..f.. 3--5--2018).",7
66,66,66,SECTIONS,"3.. Clause ( e)) omitted by s.. 10, ibid., (w..e..f.. 3--5--2018).",7
67,67,67,SECTIONS,"4.. Ins. by s.. 11, ibid. (w..e..f.. 3--5--2018).8((4)) If the parties to the commercial dispute arrive at asettlement, the same shall be reduced into writing and shall be signed by the parties to the dispute and the mediator.(5)) The settlement arrived at under this section shall have the same status and effect as if it is an arbitral award on agreed terms under sub-section ( 4)) of section 30 of the Arbitration and Conciliation Act,1996 (26 of 1996).]CHAPTER IV",7
68,68,68,SECTIONS,"13. Appeals from decrees of Commercial Courts and Commercial Divisions. —(1)) 1[[Any person aggrieved by the judgment or order of aCommercial Court below the level of aDistrict Judge may appeal to the Commercial Appellate Court within aperiod of sixty days from the date of judgment or order.(1A) Any person aggrieved by the judgment or order of aCommercial Court at the level of District Judge exercising original civil jurisdiction or, as the case may be, Commercial Division of aHigh Court may appeal to the Commercial Appellate Division of that",8
69,69,69,SECTIONS,"High Court within aperiod of sixty days from the date of the judgment or order:Provided that an appeal shall lie from such orders passed by aCommercial Division or aCommercial Court that are specifically enumerated under Order XLIII of the Code of Civil Procedure, 1908(5of 1908) as amended by this Act and section 37 of the Arbitration and Conciliation Act, 1996(26 of 1996).](2)) Notwithstanding anything contained in any other law for the time being in force or Letters Patent of aHigh Court, no appeal shall lie from any order or decree of aCommercial Division or Commercial Court otherwise than in accordance with the provisions of this Act.",8
70,70,70,SECTIONS,14. Expeditious disposal of appeals. —The 2[[Commercial Appellate Court and the Commercial Appellate Division] shall endeavour to dispose of appeals filed before it within aperiod of six months from the date of filing of such appeal.CHAPTER VTRANSFER OF PENDING SUITS,8
71,71,71,SECTIONS,"15. Transfer of pending cases. —(1)) All suits and applications, including applications under the Arbitration and Conciliation Act, 1996 (26 of 1996), relating to acommercial dispute of aSpecified Value pending in aHigh Court where aCommercial Division has been constituted, shall be transferred to the Commercial Division.(2)) All suits and applications, including applications under the Arbitration and Conciliation Act, 1996(26 of 1996), relating to acommercial dispute of aSpecified Value pending in any civil court in any district or area in",8
72,72,72,SECTIONS,"respect of which aCommercial Court has been constituted, shall be transferred to such Commercial Court:Provided that no suit or application where the final judgment has been reserved by the Court prior to the constitution of the Commercial Division or the Commercial Court shall be transferred either undersub-section ( 1)) or sub-section ( 2)).(3)) Where any suit or application, including an application under the Arbitration and ConciliationAct, 1996 (26 of 1996), relating to acommercial dispute of Specified Value shall stand transferred to",8
73,73,73,SECTIONS,"the Commercial Division or Commercial Court under sub-section ( 1)) or sub-section ( 2)), the provisions of this Act shall apply to those procedures that were not complete at the time of transfer.(4)) The Commercial Division or Commercial Court, as the case may be, may hold case management hearings in respect of such transferred suit or application in order to prescribe new time lines or issue such further directions as may be necessary for aspeedy and efficacious disposal of such suit or application in accordance 3[[with Order XV-A]] of the Code of Civil Procedure, 1908 (5of 1908):",8
74,74,74,SECTIONS,"1.. Subs. by Act 28 of 2018, s.. 12, for sub-section ( 1)) (w..e..f.. 3--5--2018).",8
75,75,75,SECTIONS,"2.. Subs. by s.. 13, ibid., for “Commercial Appellate Division” (w..e..f.. 3--5--2018).",8
76,76,76,SECTIONS,"3.. Subs. by s.. 14, ibid., for “with Order XIV-A”” (w..e..f.. 3--5--2018)9Provided that the proviso to sub-rule ( 1)) of Rule 1of Order Vof the Code of Civil Procedure, 1908(5of 1908) shall not apply to such transferred suit or application and the court may, in its discretion,prescribe anew time period within which the written statement shall be filed.(5)) In the event that such suit or application is not transferred in the manner specified insub-section ( 1)), sub-section ( 2)) or sub-section ( 3)), the Commercial Appellate Division of the High",8
77,77,77,SECTIONS,"Courtmay, on the application of any of the parties to the suit, withdraw such suit or application from the court before which it is pending and transfer the same for trial or disposal to the Commercial Division or Commercial Court, as the case may be, having territorial jurisdiction over such suit, and such order of transfer shall be final and binding.CHAPTER VIAMENDMENTS TO THE PROVISIONS OF THE CODE OF CIVIL PROCEDURE , 1908",8
78,78,78,SECTIONS,"16. Amendments to the Code of Civil Procedure, 1908 in its application to commercialdisputes. —(1)) The provisions of the Code of Civil Procedure, 1908 (5of 1908) shall, in their application to any suit in respect of acommercial dispute of aSpecified Value, stand amended in the manner as specified in the Schedule.(2)) The Commercial Division and Commercial Court shall follow the provisions of the Code of CivilProcedure, 1908 (5of 1908), as amended by this Act, in the trial of asuit in respect of acommercial dispute of aSpecified Value.(3))",9
79,79,79,SECTIONS,"Where any provision of any Rule of the jurisdictional High Court or any amendment to the Code of Civil Procedure, 1908 (5of 1908), by the State Government is in conflict with the provisions of the Code of Civil Procedure, 1908, as amended by this Act, the provisions of the Code of Civil Procedure as amended by this Act shall prevail.CHAPTER VII",9
80,80,80,SECTIONS,"17. Collection and disclosure of data by 1[[Commercial Courts, Commercial Appellate Courts],Commercial Divisions and Commercial Appellate Divisions. —The statistical data regarding the number of suits, applications, appeals or writ petitions filed before the 1[[Commercial Courts, Commercial Appellate Courts], Commercial Division, or Commercial Appellate Division, as the case may be, the pendency of such cases, the status of each case, and the number of cases disposed of, shall be maintained and updated every month by each 1[[Commercial Courts, Commercial Appellate Courts], CommercialDivision, Commercial Appellate Division and shall be published on the website of the relevant HighCourt.",9
81,81,81,SECTIONS,"18. Power of High Court to issue directions. —The High Court may, by notification, issue practice directions to supplement the provisions of Chapter IIof this Act or the Code of Civil Procedure, 1908(5of 1908) insofar as such provisions apply to the hearing of commercial disputes of aSpecified Value.",9
82,82,82,SECTIONS,19. Infrastructure facilities. —The State Government shall provide necessary infrastructure to facilitate the working of aCommercial Court or aCommercial Division of aHigh Court.,9
83,83,83,SECTIONS,"20. Training and continuous education. —The State Government may, in consultation with the High Court, establish necessary facilities providing for training of Judges who may be appointed to the2[Commercial Courts, Commercial Appellate Courts], Commercial Division or the Commercial Appellate Division in aHigh Court.",9
84,84,84,SECTIONS,"21. Act to have overriding effect. —Save as otherwise provided, the provisions of this Act shall haveeffect, notwithstanding anything inconsistent therewith contained in any other law for the time being in force or in any instrument having effect by virtue of any law for the time being in force other than thisAct.",9
85,85,85,SECTIONS,"1.. Subs. by Act 28 of 2018, s.. 15, for “Commercial Courts” and “Commercial Court” (w..e..f.. 3--5--2018).",9
86,86,86,SECTIONS,"2.. Subs. by s.. 16, ibid., for “Commercial Court” (w..e..f.. 3--5--2018).10 1[[21A. Power of Central Government to make rules. —(1)) The Central Government may, bynotification, make rules for carrying out the provisions of this Act.(2)) In particular, and without prejudice to the generality of the foregoing power, such rules may provide for or any of the following matters, namely:—(a)) the manner and procedure of pre-institution mediation under sub-section ( 1)) of section 12A;(b)) any other matter which is required to be, or may be, prescribed or in",9
87,87,87,SECTIONS,"respect of which provision is to be made by rules made by the Central Government.(3)) Every rule made by the Central Government under this Act shall be laid, as soon as may be after it is made, before each House of Parliament, while it is in session, for atotal period of thirty days which may be comprised in one session, or in two or more successive sessions, and if, before the expiry of the session immediately following the session or the successive sessions aforesaid, both Houses agree in making any modification in the rule, or both Houses agree",9
88,88,88,SECTIONS,"that the rule should not be made, the rule shall thereafter have effect only in such modified form or be of no effect, as the case may be; so, however, that any such modification or annulment shall be without prejudice to the validity of anything previously done under that rule.]",9
89,89,89,SECTIONS,"22. Power to remove difficulties. —(1)) If any difficulty arises in giving effect to the provisions of this Act, the Central Government may, by order published in the Official Gazette, make such provisions,not inconsistent with the provisions of this Act as may appear to it to be necessary or expedient for removing the difficulty:Provided that no such order shall be made under this section after the expiry of aperiod of two years from the date of commencement of this Act.(2)) Every order made under this section shall be laid, as soon as may be, after it is made, before each House of Parliament.",10
90,90,90,SECTIONS,"23. Repeal and savings. —(1)) The Commercial Courts, Commercial Division and Commercial Appellate Division of High Courts Ordinance, 2015 (Ord. 8of 2015) is hereby repealed.(2)) Notwithstanding such repeal, anything done or any action taken under the said Ordinance, shall be deemed to have been done or taken under the corresponding provisions of this Act.",10
91,91,91,SECTIONS,"1.. Ins. by Act 28 of 2018, s.. 17 (w..e..f.. 3--5--2018).11 SCHEDULE(See section 16)",10
92,92,92,SECTIONS,"1.. Amendment of section 26. —In section 26 of the Code of Civil Procedure, 1908 (5of 1908)(hereafter referred to as the Code), in sub-section ( 2)), the following proviso shall be inserted, namely:––“Provided that such an affidavit shall be in the form and manner as prescribed under Order VIof Rule 15A.”.",11
93,93,93,SECTIONS,"2.. Substitution of new section for section 35. —For section 35 of the Code, the following section shall be substituted, namely:––‘35. Costs. —(1)) In relation to any commercial dispute, the Court, notwithstanding anything contained in any other law for the time being in force or Rule, has the discretion to determine:(a)) whether costs are payable by one party to another;(b)) the quantum of those costs; and(c)) when they are to be paid.Explanation .—For the purpose of clause ( a)), the expression “costs” shall mean reasonable costs relating to—(i)) the",11
94,94,94,SECTIONS,"fees and expenses of the witnesses incurred;(ii) legal fees and expenses incurred;(iii) any other expenses incurred in connection with the proceedings.(2)) If the Court decides to make an order for payment of costs, the general rule is that the unsuccessful party shall be ordered to pay the costs of the successful party:Provided that the Court may make an order deviating from the general rule for reasons to be recorded in writing.IllustrationThe Plaintiff, in his suit, seeks amoney decree for breach of contract, and damages. The Court holds that",11
95,95,95,SECTIONS,"the Plaintiff is entitled to the money decree. However, it returns afinding that the claim for damages is frivolous and vexatious.In such circumstances the Court may impose costs on the Plaintiff, despite the Plaintiff being the successful party, for having raised frivolous claims for damages.(3)) In making an order for the payment of costs, the Court shall have regard to the followingcircumstances, including—(a)) the conduct of the parties;(b)) whether aparty has succeeded on part of its case, even if that party has not been",11
96,96,96,SECTIONS,whollysuccessful;(c)) whether the party had made afrivolous counterclaim leading to delay in the disposal of the case;(d)) whether any reasonable offer to settle is made by aparty and unreasonably refused by the other party; and(e)) whether the party had made afrivolous claim and instituted avexatious proceeding wasting the time of the Court.(4)) The orders which the Court may make under this provision include an order that aparty mustpay––(a)) aproportion of another party’scosts;12 (b)) astated amount in respect of another party’scosts;(c)),11
97,97,97,SECTIONS,costs from or until acertain date;(d)) costs incurred before proceedings have begun;(e)) costs relating to particular steps taken in the proceedings;(f)) costs relating to adistinct part of the proceedings; and(g)) interest on costs from or until acertain date.’.,11
98,98,98,SECTIONS,"3.. Amendment of section 35A. —In section 35A of the Code, sub-section ( 2)) shall be omitted.",12
99,99,99,SECTIONS,"4.. Amendment of First Schedule. —In the First Schedule to the Code,––(A)) in the Order V,, in Rule 1,, in sub-rule ( 1)), for the second proviso, the following proviso shall be substituted, namely:––“Provided further that where the defendant fails to file the written statement within the said period of thirty days, he shall be allowed to file the written statement on such other day, as maybe specified by the Court, for reasons to be recorded in writing and on payment of such costs as the Court deems fit, but which shall not be later than one hundred",12
100,100,100,SECTIONS,"twenty days from the date of service of summons and on expiry of one hundred twenty days from the date of service ofsummons, the defendant shall forfeit the right to file the written statement and the Court shall no tallow the written statement to be taken on record.”;(B)) in Order VI,––(i)) after Rule 3,, the following Rule shall be inserted, namely:––“3A. Forms of pleading in Commercial Courts––In acommercial dispute, where forms of pleadings have been prescribed under the High Court Rules or Practice Directions made for the purposes of such",12
101,101,101,SECTIONS,"commercial disputes, pleadings shall be in such forms.”;(ii) after Rule 15, the following Rule shall be inserted, namely:––‘‘15A. Verification of pleadings in acommercial dispute.—(1)) Notwithstanding anything contained in Rule 15, every pleading in acommercial dispute shall be verified by an affidavit in the manner and form prescribed in the Appendix to this Schedule.(2)) An affidavit under sub-rule ( 1)) above shall be signed by the party or by one of the parties to the proceedings, or by any other person on behalf of such party or parties who",12
102,102,102,SECTIONS,"is proved to the satisfaction of the Court to be acquainted with the facts of the case and who is duly authorised by such party or parties.(3)) Where apleading is amended, the amendments must be verified in the form and manner referred to in sub-rule ( 1)) unless the Court orders otherwise.(4)) Where apleading is not verified in the manner provided under sub-rule ( 1)), the party shall not be permitted to rely on such pleading as evidence or any of the matters set outtherein.(5)) The Court may strike out apleading which is not verified by a",12
103,103,103,SECTIONS,"Statement of Truth,namely, the affidavit set out in the Appendix to this Schedule.”;(C)) in Order VII, after Rule 2,, the following Rule shall be inserted, namely:—“2A. Where interest is sought in the suit,—(1)) Where the plaintiff seeks interest, the plaint shall contain astatement to that effect along with the details set out under sub-rules ( 2)) and ( 3)).13 (2)) Where the plaintiff seeks interest, the plaint shall state whether the plaintiff is seeking interest in relation to acommercial transaction within the meaning of section 34 of the",12
