,Unnamed: 0.1,Unnamed: 0,Title,Paragraph Text,Page No
24,24,24,SECTIONS,25. Administrative powers of Chairperson .,2
25,25,25,SECTIONS,26. Removal of Chairperson and Members from office in certain circumstances .,2
26,26,26,SECTIONS,27. Restrictions on Chairperson or Members on employment after cessation of office .,2
27,27,27,SECTIONS,28. Officers and other employees of Authority .,2
28,28,28,SECTIONS,29. Meetings of Authority .,2
29,29,29,SECTIONS,"30. Vacancies, etc., not to invalidate proceeding of Authority .",2
30,30,30,SECTIONS,31. Filing of complaints with the Authority or the adjudicating officer .,2
31,31,31,SECTIONS,32. Functions of Authority for promotion of real estate sector .,2
32,32,32,SECTIONS,33. Advocacy and awareness measures .,2
33,33,33,SECTIONS,34. Functions of Authority .,2
34,34,34,SECTIONS,"35. Powers of Authority to call for information, conduct investigations .",2
35,35,35,SECTIONS,36. Power to issue interim orders .,2
36,36,36,SECTIONS,37. Powers of Authority to issue directions .,2
37,37,37,SECTIONS,38. Powers of Authority .,2
38,38,38,SECTIONS,39. Rectification of orders .,2
39,39,39,SECTIONS,"40. Recovery of interest or penalty or compensati on and enforcement of order, et c..CHAPTER VICENTRAL ADVISORY COUNCIL",2
40,40,40,SECTIONS,41. Establishment of Central Advisory Council .,2
41,41,41,SECTIONS,42. Functions of Central Advisory Council .CHAPTER VIITHE REAL ESTATE APPELLATE TRIBUNAL,2
42,42,42,SECTIONS,43. Establishment of Real Estate Appellate Tribunal .,2
43,43,43,SECTIONS,44. Application for settlement of disputes and appeals to Appellate Tribunal .,2
44,44,44,SECTIONS,45. Composition of Appellate Tribunal .,2
45,45,45,SECTIONS,46. Qualifications for appointment of Chairperson and Members .,2
46,46,46,SECTIONS,47. Term of office of Chairperson and Members .,2
47,47,47,SECTIONS,48. Salary and allowances payable to Chairperson and Members .,2
48,48,48,SECTIONS,49. Removal of Chairperson and Member from office in certain circumstances .,2
49,49,49,SECTIONS,50. Restrictions on Chairperson or Judicial Member or Technical or Administrative Member on employment after cessation of office.,2
50,50,50,SECTIONS,51. Officers and other employees of Appellate Tri bunal.,2
51,51,51,SECTIONS,52. Vacancies.,2
52,52,52,SECTIONS,53. Powers of Tribunal.,2
53,53,53,SECTIONS,54. Administrative powers of Chairperson of Appellate Tribunal.,2
54,54,54,SECTIONS,"55. Vacancies, etc., not to invalidate proceeding of Appellate Tribunal.",2
55,55,55,SECTIONS,56. Right to legal representation.,2
56,56,56,SECTIONS,57. Orders passed by Appellate Tribunal to be executable as adecree.,2
57,57,57,SECTIONS,"58. Appeal to High Court.3CHAPTER VIIIOFFENCES, PENALTIES AND ADJUDICATION",2
58,58,58,SECTIONS,59. Punishment for non registration under section 3..,3
59,59,59,SECTIONS,60. Penalty for contravention of section 4..,3
60,60,60,SECTIONS,61. Penalty for contravention of other provisions of this Act.,3
61,61,61,SECTIONS,62. Penalty for non re gist ration and contravention under sections 9and 10.,3
62,62,62,SECTIONS,63. Penalty for failure to comply with orders of Authority by promoter.,3
63,63,63,SECTIONS,64. Penalty for failure to comply with orders of Appellate Tribunal by promoter.,3
64,64,64,SECTIONS,65. Penalty for failure to comply with orders of Authority by real estate agent.,3
65,65,65,SECTIONS,66. Penalty for failure to comply with orders of Appellate Tribunal by real estate agent.,3
66,66,66,SECTIONS,67. Penalty for failure to comply with orders of Authority by allottee .,3
67,67,67,SECTIONS,68. Penalty for failure to comply with orders of Appellate Tribunal by allottee .,3
68,68,68,SECTIONS,69. Of fences by companies .,3
69,69,69,SECTIONS,70. Compounding of of fences .,3
70,70,70,SECTIONS,71. Power to adjudicate .,3
71,71,71,SECTIONS,"72. Factors to be taken into account by the adjudicating officer .CHAPTER IXFINANCE, ACCOUNTS, AUDITS AND REPORTS",3
72,72,72,SECTIONS,73. Grants and loans by Central Government .,3
73,73,73,SECTIONS,74. Grants and loans by State Govern men t..,3
74,74,74,SECTIONS,75. Constitution of Fund .,3
75,75,75,SECTIONS,76. Crediting sums realised by way of penalties to Consolidated Fund of India or State account .,3
76,76,76,SECTIONS,"77. Budget, accounts and audit .",3
77,77,77,SECTIONS,78. Annual report .CHAPTER X,3
78,78,78,SECTIONS,79. Bar of jurisdiction .,3
79,79,79,SECTIONS,80. Cognizance of of fences .,3
80,80,80,SECTIONS,81. Delegation .,3
81,81,81,SECTIONS,82. Power of appropriate Government to supersede Authority .,3
82,82,82,SECTIONS,83. Powers of appropriate Government to issue directions to Authority and obtain reports and returns .,3
83,83,83,SECTIONS,84. Power of appropriate Government to make rules .,3
84,84,84,SECTIONS,85. Power to make regulations .,3
85,85,85,SECTIONS,86. Laying of rules .,3
86,86,86,SECTIONS,"87. Members, etc., to be public servants .",3
87,87,87,SECTIONS,88. Application of other laws not barred .,3
88,88,88,SECTIONS,89. Act to have overriding effect .,3
89,89,89,SECTIONS,90. Protection of action taken in good faith .,3
90,90,90,SECTIONS,91. Power to remove difficulties .,3
91,91,91,SECTIONS,"92. Repeal.4THE REAL ESTATE (REGULATION AND DEVELOPMENT) ACT, 2016ACT NO. 16 OF 2016[25th March , 2016.]An Act to establish the Real Estate Regulatory Authority for regulation and promotion of the real estate sector and to ensure sale of plot, apartment or building, as the case may be, or sale of real estate project, in an efficient and transparent manner and to protect the interest of consumers in the real estate sector and to establish an adjudicating mechanism for speedy dispute redressal and also to establish the Appellate Tribunal to hear",3
92,92,92,SECTIONS,"appeals from the decisions, directions or orders of the Real Estate Regulatory Authority and the adjudicating officer and for matters connected therewith or incidental thereto.BE it enacted by Parliament in the Sixty -seventh Year of the Republic of India as follows: —CHAPTER I",3
93,93,93,SECTIONS,"1.. Short title, extent and commence men t..—(1)) This Act may be called the Real Estate (Regulat ion and Development) Act, 2016.(2)) It extends to the whole of India except the State of Jam mu and Kashmir.(3)) It shall come into force on such date1 as the Central Government may, by notification in the Official Gazette, appoint:Provided that different dates may be appointed for different provisions of this Act and any reference in any such provision to the commencement of this Act shall be construed as areference to the coming into force of that provision.",4
94,94,94,SECTIONS,"2.. Definitions .—In this Act, unless the context otherwise requires, —(a)) “adjudicating officer ” means the adjudicating officer appointed under sub-section ( 1)) of section 71;(b)) “advertisement ” means any document described or issued as advertisement through any medium and includes any notice, circular or other documents or publicity in any form, informing persons about areal estate project, or offering for sale of aplot, building or apartment or inviting persons to purchase in any manner such plot, building or apartment or to make advances",4
95,95,95,SECTIONS,"or deposits for such purposes;(c)) “agreement for sale ” means an agreement entered into between the promoter and the allottee;(d)) “allottee ” in relation to areal estate project, means the person to whom aplot, apartment orbuilding, as the case may be, has been allotted, sold (whether as freehold or leasehold) or otherwise transferred by the promoter, and includes the person who subsequently acquires the said allotment through sale, transfer or otherwise but does not include aperson to whom such plot, apartment orbuilding, as the case may",4
96,96,96,SECTIONS,"be, is given on rent;(e)) “apartment ” whether called block, chamber, dwelling unit, flat, office, showroom, shop,godow n,, premises, suit, tenement, unit or by any other name, means aseparate and self -contained part of any immovable property, including one or more rooms or enclosed spaces, located on one or more floors or any part thereof, in abuilding or on aplot of lan d,, used or intended to be used for any residential or commercial use such as residence, office, shop, showroom or godown or for carrying on any business, occupation,",4
97,97,97,SECTIONS,"profession or trade, or for any other type of use ancillary to the purposespecified;(f)) “Appellate Tribunal” means the Real Estate Appellate Tribunal established under section 43;",4
98,98,98,SECTIONS,"1.. 1st May, 201 6,, vide notification No. S..O.. 1544 (E)), (Except ss. 3to 19, 40, 59 to 70, 79 & 80) dated 26th April, 201 6,, see Gazette of India, Extraordinary, Part II, sec. 3(( ii).5((g)) “appropriate Government ” means in respect of matters relating to, —(i)) the Union territory without Legislature, the Central Government;(ii) the Union territory of Puducherry, the Union territory Government;(iii) the Union territory of Delhi, the Central Ministry of Urban Development;(iv) the State, the State Government;(h)) “architect ” means aperson",4
99,99,99,SECTIONS,"registered as an architect under the provis ions of the ArchitectsAct, 1972 (20 of 1972) ;(i)) “Authority ” means the Real Estate Regulatory Authority established under sub -section ( 1)) of section 20;(j)) “building ” includes any structure or erection or part of astructure or erection which is intended to be used for residential, commercial or for the purpose of any business, occupation, profession ortrade, or for any other related purposes;(k)) “carpet area ” means the net usable floor area of an apartment, excluding the area covered by the",4
100,100,100,SECTIONS,"external walls, areas under services shafts, exclusive balcony or verandah area and exclusive open terrace area, but includes the area covered by the internal partition walls of the apartment.Explanation .— For the purpose of this clause, the expression “exclusive balcony or verandaharea” means the area of the balcony or verandah, as the case may be, which is appurtenant to the net usable floor area of an apartment, meant for the exclusive use of the allottee; and “exclusive open terrace area ” means the area of open terrace which is",4
101,101,101,SECTIONS,"appurtenant to the net usable floor area of anapartment, meant for the exclusive use of the allottee;(l)) “Chairperson ” means the Chairperson of the Real Estate Regulatory Authority appointed under section 21;(m)) “commencement certificate ” means the commencement certificate or the building permit or the construction permit, by whatever name called issued by the competent authority to allow or permit the promoter to begin development works on an immovable property, as per the sanctionedplan;(n)) “common areas ” mean —(i)) the entire land for the",4
102,102,102,SECTIONS,"real estate project or where the project is developed in phases and registration under this Act is sought for aphase, the entire land for that phase;(ii) the stair cases, lifts, staircase and lift lobbies, fir eescapes, and common en trances and exits of buildings;(iii) the common basements, terraces, parks, play areas, open parking are as and common storage spaces;(iv) the premises for the lodging of persons employed for the management of the property including accommodation for wat chand ward staffs or for the lodging of community",4
103,103,103,SECTIONS,"servicepersonnel;(v)) installations of central services such as electricity, gas, water and sanitation,air-conditioning and incinerating, system for water con servation and renewable energy;(vi) the wate rtanks, sumps, motors, fans, compressors, ducts and all apparatus connected with installations for common use;(vii) all community and commercial facilities as provi de din the real estate project;(viii) all other portion of the project necessary or convenient for its maintenance, safety, etc.,and in common use;6((o)) “company ” means acompany",4
104,104,104,SECTIONS,"incorporated and registered under the Com panies Act, 2013(18 of 2013) and includes, —(i)) acorporation established by or unde rany Central Act or State Act;(ii) adevelopment authority or any public authority established by the Government in this behalf under any law for the time being in force;(p)) “competent authority ” means the local author it yor any authority created or established under any law for the time being in force by the appropriate Government which exercises authority overland under its jurisdiction, and has powers to give",4
105,105,105,SECTIONS,"permission for development of such immovableproperty;(q)) “completion certificate ” means the completion certificate, or such other certificate, by whatever name called, issued by the competent authority certifying that the real estate project has been developed according to the sanctioned plan, layout plan and specifications, as approved by the competent authority under the local laws;(r)) “day” means the working day, in the concerned State or Union territory, as the case may be,notified by the appropriate Government from time to time;(s))",4
106,106,106,SECTIONS,"“development ” with its grammatical variations and cognate expressions, means carrying out the development of immovable property, engineering or other operations in, on, over or under the land or the making of any material change in any immovable property or la ndand in cludes re -development;(t)) “development works ” means the external development works and internal develop me ntwork son immovable property;(u)) “engineer ” means aperson who possesses abachelor'sdegree or equivalent from an institution recognised by the AllIndia Council of",4
107,107,107,SECTIONS,"Technical Education or any University or any institution recognised under alaw or is registered as an engineer under any law forthe time being inforce;(v)) “estimated cost of real estate project ” means the total cost involved in devel oping the real estate project and includes the land cost, taxes, cess, development and other charges;(w)) “external development works ” includes roads and road systems landscaping, water supply,sewe rage and drainage systems, electricity supply transformer, sub-station, solid waste management and disposal or",4
108,108,108,SECTIONS,"any other work which may have to be executed in the periphery of, or outside, aproject for its benefit, as may be provided under the local laws;(x)) “family ” includes husband, wife, minor son and unmarried daughte rwholly dependent on aperson;(y)) “garage ” means aplace within aproject having aroof and walls on three sides for parking anyvehicle, but does not include an unenclosed or uncovered parking space such as open parking areas;(z)) “immovable property ” includes land, buildings, rights of ways, lights or any other benefit arising",4
109,109,109,SECTIONS,"out of land and things attached to the earth or permanently fastened to anything which is attached to the earth, but not stan ding timber, standing crops or grass;(za) “interest ” means the rates of interest payable by the promoter or the allottee, as the case maybe.Explanation .—For the purpose of this clause —(i)) the rate of interest chargeable from the allottee by the promo ter, in case of default, shall be equal to the rate of interest which the promoter shall be liable to pay theallottee, in case ofdefault;(ii) the interest payable by",4
110,110,110,SECTIONS,"the promoter to the allottee shall be from the date the promoter received the amount or any part thereof till the date the amount or part thereof and interest7thereon is refunded, and the interest payable by the allottee to the promoter shall be from the date the allottee defaults in payment to the promoter till the date it is paid;(zb) “internal development works ” means roads, footpaths, water supply, sewers, drains, parks,tree planting, street lighting, provision for community buildings and for treatment and disposal of sewage and sullage",4
111,111,111,SECTIONS,"water, solid waste management and disposal, water conservation, energymanagement, fire protection and fire safety requirements, social in frastructure such as education health and other public amenities or any other work in aproject for its be nefit, as per sanctionedplans;(zc) “local authority ” means the Municipal Corporation or Municipality or Panchayats or any other Local Body constituted under any law for the time being in force for providing municipal services or basic services, as the case may be, in respect of areas under its",4
112,112,112,SECTIONS,"jurisdiction ;(zd) “Member ” means the member of the Real Estate Regulatory Authority appointed under section 21 and includes the Cha irperson;(ze) “notification ” means anotification published in the Official Gazette and the expression“notify ” shall be construed accordingly;(zf) “occupancy certificate ” means the occupancy certificate, or such other certificate , by whatever name called, issued by the competent authority permitting occupation of any building, as provided under local laws, which has provision for civic infrastructure such as",4
113,113,113,SECTIONS,"wat er, sanitation andelectricity;(zg) “Person ” includes, —(i)) an individ ual;(ii) aHind uundivided family;(iii) acompany;(iv) afirm under the India nPartnership Act, 1932 (9of 1932) or the Limited Liability Partnership Act, 2008 (6of 2009) , as the case may be;(v)) acompetent authority;(vi) an association of persons or abody of individua ls whether incorporated or not;(vii) aco--operative society registered under any law re la ting to co--operative societies;(viii) any such other entity as the appropriate Government may, by notifi",4
114,114,114,SECTIONS,"cation, specify in thisbehalf;(zh) “planning area ” means aplanning area or adevelopment area or alocal planning area or aregional development plan area, by whatever name called, or any other area specified as such by the appropriate Government or any competent auth ority and includes any area designated by the appropriate Government or the competent authority to be aplanning area for future planneddevelopment, under the law relating to Town and Country Planning for the time being in force an das revised from time totime;(zi) “prescribed",4
115,115,115,SECTIONS,"” means prescribe dby rules made under this Act;(zj) “project ” means the real estate pro ject as defined in clause (zn);(zk) “promoter ” means, —(i)) aperson who constructs or causes to be constructed an independent building or abuilding consisting of apartments, or converts an existing building or apart thereof into apartments, for the purpose of selling all or some of the apartments to other persons and includes his assignees; or(ii) aperson who develops land into aproject, whether or not the person also constructs structures on any of",4
116,116,116,SECTIONS,"the plots, for the purpose of selling to other persons all or some of the plots in the said project, whether with or without structures thereon; or8(iii) any development authority or any other public bod yin respect of allot tees of —(a)) buildings or apartments, as the case may be, constructed by such authority or body on lands owned by them or placed at their disposal by the Gover nment; or(b)) plots owned by such authority or body or placed at their disposal by the Government,for the purpose of selling all or some of the apartments or plots;",4
117,117,117,SECTIONS,"or(iv) an apex State level co--operative housing finance society and aprimary co--operativehousing society which constructs apartments or buildings for its Members or in respect of theallottees of such apartments or buildings; or(v)) any other person who acts himself as abuilder, coloniser, contractor, developer, estate developer or by any other name orclaims to be acting as the holder of apower of attorney from the owner of the land on which the building or apartment is constructed or plot is developed forsale; or(vi) such other person",4
118,118,118,SECTIONS,"who constructs any building or apartment for sale to the genera lpublic.Explanation .—For the purposes of this clause, where the person who constructs or converts abuilding into apartments or develops aplot for sale and the person who sells apartment sor plots are different person , both of them shall be deemed to bethe promoters and shall be jointly liable as such for the functions and responsibilities specified under this Act or the rules and regulations made thereunder;(zl) “prospectus ” means any document described or issued as a",4
119,119,119,SECTIONS,"prospectus or any notice, circu lar,or other document offering for sale ofany real estate project or inviting any person to make advances or deposits for such purposes;(zm) “real estate agent ” means any person, who negotiates or acts on behalf of one person in atransaction of transfe rof his plot, apartment or building, as the case may be, in areal estate project,by way of sale, with another person or transfer of plot, apartment or building, as the case may be, of any other person to him and receives remuneration or fees or any othe r",4
120,120,120,SECTIONS,"charges for his services whether as acommission or otherwise and includes aperson who introduces, through any medium,prospective buyers and sellers to each other for negotiation for sale or purchase of plot, apartment orbuilding, as the case may be, and includes property dealers, brokers, mid dlemen by whatever namecalled;(zn) “real estate project ” means the development of abuilding or abuilding consisting ofapartments, or converting an existing building or apart thereof into apartments, or the development of land into plots or apartment",4
121,121,121,SECTIONS,"s,, as the case may be, for the purpose of selling all or so me of the said apartments or plots or building, as the case may be, and includes the common areas, the developmentworks, all improvements and structures thereon, and all easement, rights and appurtenances belongingthereto;(zo) “regulations ” means the re gulations made by the Authority under this Act;(zp) “rule” means the rules made under this Act by the appropriate Government;(zq) “sanctioned plan ” means the site plan, building plan, service plan, parking and circulationplan,",4
122,122,122,SECTIONS,"landscape plan, layout pla n,, zoning plan and such other plan and includes structural designs, ifapplicable, permissions such as environment permission and such other permissions, which are approved by the competent authority prior to start of areal estate project;(zr) words and expressions used herein but not defined in this Act and defined in any law for the time being in force or in the municipal laws or such other relevant laws of the appropriate Government shall have the same meanings respectively assigned to them in those la ws.9CHAPTER IIREGISTRATION OF REAL ESTATE PROJECT AND REGISTRATION OF REAL ESTATE AGENTS",4
123,123,123,SECTIONS,"3.. Prior registration of real estate project with Re alEstate Regulatory Authority .—(1)) No promoter shall advertise, market, book, sell or offer for sale, or invite persons to purchase in any manner any plot, apartment or building, as the case may be, in any real estate project or part of it, in any planningarea, without registering the real estate project with the Real Estate Regulatory Author it yestablished under this Act:Provided that projects that are ongoing on the date of commencement of this Act and for which the completion certificate",9
124,124,124,SECTIONS,"has not been issued, the promoter shall make an application to the Authority for registration of the said project within ape riod of three months from the dateof commencement of thisAct:Provided further that if the Authority thinks necessary, in the interest of allottees, for projects which are developed beyond the planning area but with the requisite permission of the local authority, it may, byorder, direct the promoter of such project to register with the Authority, and the provisions of this Act or the rules and regulations made",9
125,125,125,SECTIONS,"thereunder, shall apply to such projects from that stage of registration.(2)) Notwithstanding anything contained in sub -section ( 1)), no registration of the real estate project shall be required —(a)) where the area of land proposed to be developed does not exceed five hundred square meter sor the number of apartments proposed to be developed does no texceed eight inclusive of all phases:Provided that, if the appropriate Government considers it necessary, it may, reduce the threshold below five hundred square meters or eight apartments, as the",9
126,126,126,SECTIONS,"case may be, inclusive of all phases, for exemption from registration under this Act;(b)) where the promoter has received completion certificate for areal estate project pri or to commencement of this Act;(c)) for the purpose of renovation or repair or re -development which does not involve marketing,advertising selling or new allotment of any apartment, plot or building, as the case may be, under the real estate project.Explanation .—For the purpose of this section, where the real estate project is to be developed inphases, every such phase shall be considered astand alone real estate project, and the promoter shall obtain registration under this Act for each phase separately.",9
127,127,127,SECTIONS,"4.. Application for re gist ration of real estate projects .—(1)) Every promoter shall make an application to the Authority for registration of the real estate project in such form, manner, within such time and accompanied by such fee as may be 1[[prescribed] .(2)) The promoter shall enclose the following documents along with the application referred to insub-section ( 1)), namely: —(a)) abrief details of his enterprise including its name, registered address, type of enterprise(proprietorship, societies, partnership, companies, competent authority),",9
128,128,128,SECTIONS,"and the particulars ofregistration, and the names andphotographs of the promoter;(b)) abrief detail of the projects launched by him, in the past five years, whether already completed or being developed, as the case may be, including the current status of the said projects,any delay in its completion, details of cases pending, details of typ eof land and payments pending;(c)) an authenticated copy of the approvals and commencement certificate from the competent authority obtained in accordance with the laws as may be applicable for the real",9
129,129,129,SECTIONS,"estate project mentioned in the application, and where the project is proposed to be developed in phases, an authenticated copy of the approvals and commencement certificate from the competent aut hority for each of such phases;",9
130,130,130,SECTIONS,"1.. Subs. by the Real Estate (Regulation and Development ) Removal of Difficulties Order, 2016 [S..O.. 3347 (E))] , for “specified by the regulations made by the Authority” (w..e..f.. 28 -10-2016).10(d)) the sanctioned plan, layout plan and specifications of the proposed project or the phasethereof, and the whole project as sanctio ne dby the competent authority;(e)) the plan of development works to be executed in the proposed project and the proposed facilities to be provided thereof including fire fighting facilities, drinking water facilities,",9
131,131,131,SECTIONS,"emergency evacuation ser vices, use of renewable energy;(f)) the location details of the project, with clear demarcation of land dedicated for the project along withits boundaries including the latitude and longitude of the end points of the project;(g)) proforma of the allotment letter, agreement for sale, and the conveyance deed proposed tobe signed with the allottees;(h)) the number, type and the carpet area of apartments for sale in the project along with the area of the exclusive balcony or verandah areas and the exclusive open terrace",9
132,132,132,SECTIONS,"areas appurtenant with the apartment , if any;(i)) the number and area of garage for sale in the project;(j)) the names and addresses of his real estate agents, if any, for the proposed project;(k)) the names and addresses of the contractors, architect, structural engineer, if any and other persons concerned with the devel opment of the proposed project;(l)) adeclaration, supported by an affidavit, which shall be signed by the promoter or any person author ised by the promoter, stating: —(A)) that he has alegal title to the land on which the",9
133,133,133,SECTIONS,"development is proposed along with legally vali ddocuments with authentication of such title, if such land is owned by another person;(B)) that the land is free from all encumbrances, or as the case may be details of the encumbrances on such land including any rights, title, interest or name of any par tyin or over such land along with details;(C)) the time period within which he undertakes to complete the project or pha sethereof, as the case may be;(D)) that seventy per cent. of the amounts realised for the real estate project from the",9
134,134,134,SECTIONS,"allottees,from time to time, shall be deposited in aseparate account to be maintained in ascheduled bank to cover the cost of construction and the land cost and shall be used only for that purpose:Provided that the promoter shall withdraw the amounts from the separat eaccount, to cover the cost of the project, in proportion to the percentag eof completion of the project:Provided further that the amounts from the separate account shall be withdrawn by the promoter after it is certified by an engineer, an architect and achartered",9
135,135,135,SECTIONS,"accountant in practice that the withdrawal is in proportion to the percentag eof completion of the project:Provided also that the promoter shall get his accounts audited within six months after the end of every financial year by achartered accountant in practice, and shall produce astatement of accounts duly certified and signed by such chartered accountant and it shall be verified during the audit that the amounts collected for aparticular project have been utilised for that project and thewithdrawal has been in compliance with the",9
136,136,136,SECTIONS,"proportion to the percentag eof completion of theproject.Explanation .—For the purpose of this clause, the term “schedule dbank ” means abank included in the Second Scheduled to the Reserve Bank of India Act, 1934 (2of 1934) ;(E)) that he shall take all the pending approvals on time, from the competent authorities;(F)) that he has furnished such other documents as may be prescribed by the rules orregul at ions made under this Act; and(m)) such other information and documents as may be prescribed.11(3)) The Authority shall operationalise aweb based online system for submitting applications for registration of projects within aperiod of one year from the date of its establishment.",9
137,137,137,SECTIONS,"5.. Grant of registration .—(1)) On receipt of the application under sub -section ( 1)) of section 4,, the Authority shall within aperiod of thirty days .(a)) grant registration subject to the provisions of this Act and the rules and regulations madethereunder, and provide aregistration number , including aLogin Id and password to the applicant for accessing the website of the Authority and to create his web page and to fill therein the deta ils of the proposed project; or(b)) reject the application for reasons to be recorded in writing, if such",11
138,138,138,SECTIONS,"application does not conform to the provisions of this Act or the rules or regulations made thereunder:Provided that no application shall be rejected unless the applicant has been given an opportunit yof being heard in the matter.(2)) If the Autho rity fails to grant the registration or reject the application, as the case may be, as provided under sub -section ( 1)), the project shall be deemed to have been registered, and the Authority shall within aperiod of seven days of the expiry of the said peri od of thirty days specified undersub-section",11
139,139,139,SECTIONS,"( 1)), provide aregistration number and aLogin Id and password to the promoter for accessing the website of the Authority and to create his web page and to fill therein the details of the proposedproject.(3)) The registration granted under this section shall be valid for aperiod declared by the promoter under sub -clause ( C)) of clause ( l)) of sub -section ( 2)) of section 4for completion of the project or pha sethereof, as the case may be.",11
140,140,140,SECTIONS,"6.. Extension of registr at ion .—The registration granted under section 5may be extended by the Authority on an application made by the promoter , due to force majeure, in such form and on payment of such fee as may be 1[[prescribed] :Provided that the Authority may in reasonable circumstances, without default on the part of thepromoter, based on the facts of each case, and for reasons to be recorded in writing, extend the registration granted to aproject for such time as it considers necessary, which shall, in aggregate, notexceed aperiod of",11
141,141,141,SECTIONS,"one year:Provided further that no application for extension of registration shall be rejected unless the applicant has been given an opportunity of being heard in the matter.Explanation .— For the purpose of this section, the expression “force majeure ” shall mean acase ofwar, flood, drought, fire, cyclone, earthquake or any other calamity caused by nature affecting the regular development of the real estate project.",11
142,142,142,SECTIONS,"7.. Revocation of registration .—(1)) The Authority may, on receipt of acom plaint or suo mot uin this behalf or on the recommendation of the competent authority, revoke the registration granted under section5, after being satisfied that —(a)) the promoter makes default in doing anything required by or under this Act or the rule sor the regulations made thereunder;(b)) the promoter violates any of the terms or conditions of the approval given by the competentauthority;(c)) the promoter is involved in any kind of unf air practice or",11
143,143,143,SECTIONS,"irregularities.Explanation .—For the purposes of this clause, the term “unfair practice means ” apractice which, for the purpose of promoting the sale or development of any real estate project adopts any unfair method or unfair or deceptive practice including any of the following practices, namely: —(A)) the practice of making any statement, whether in writing or by visible representation which, —(i)) falsely represents that the services are of aparticular standard or grade;",11
144,144,144,SECTIONS,"1.. Subs. by the Real Estate (Regulation and Development) Removal of Difficulties Order, 2016 [S..O.. 3347 (E))] , for “specifiedby regulations made by the Authority” (w..e..f.. 28 -10-2016).12(ii) represents that the promoter has approval or affiliation whi chsuch promoter does nothave;(iii) makes afalse or misleading represen tat ion concerning the services;(B)) the promoter permits the publication of any advertisement or prospectus whether in any newspaper or otherwise of services that are notintended to be offered;(d)) the promoter indulg es",11
145,145,145,SECTIONS,"in any fraudulent practices.(2)) The registration granted to the promoter under section 5shall not be revoked unless the Authority has given to the promoter not less than thirty days notice, in writing, stating the grounds on which it is proposed to revoke the registration , and has considered any cause shown by the promoter within the period of that notice agains tthe proposed revocation.(3)) The Authority may, instead of revoking the registration under sub -section ( 1)), permit it to remain in force subject to such further terms and conditions",11
146,146,146,SECTIONS,"as it thinks fit to impose in the interest of theallottees, and any such terms and conditions so imposed shal lbe binding upon the promoter.(4)) The Authority, upon the revocation of the registration, —(a)) shall debar the promoter from accessing its website in relation to that project and specify his name in the list of defaulters and display his photograph on its website and also inform the other Real Estate Regulatory Authority in other States and Union territories about such revocation orregistration;(b)) shall facilitate the remaining",11
147,147,147,SECTIONS,"development works to be carried out in accordance withthe provisions of section 8;;(c)) shall direct the bank holding the project bankaccount, specified under sub -clause (D)) of clause ( l)) of sub -section ( 2)) of section 4,, to freeze the account, and thereafter take such further necessary actions, including consequent de -freezing of the said account, towards facilitating the remaining development works in accordance withthe provisions of section 8;;(d)) may, to protect the interest of allot tees or in the public interest, issue such directions as it may deem necessary.",11
