,Unnamed: 0,Title,Paragraph Text,Page No
42,42,,st a tut es provided that the first director shall be appoint by the central government on such term and con di ti ons a it fit for a period not exceed one year from the date the first statute come into the director shall be the principal academic and executive officer of the institute and shall be responsible for the proper administration and academic performance of the institute and for impart of instruction and maintenance of discipline the director shall submit annual report and account to the the director shall exercise such other power and perform such other duty a may be assigned to him by this act the statute or the ordinance,7
43,43,,registrar the registrar of the institute shall be appoint in such manner and on and condition a may be provide by the statute and shall be the custodian of record the common seal the fund of the institute and such other property of the institute a the board shall commit to his the registrar shall act a the secretary of the general council the board the senate and such commit te es a may be provide by the the registrar shall be responsible to the director for the proper discharge of his,8
44,44,,the registrar shall exercise such other power and perform such other duty a may be assigned to him by this act the statute or by the director,8
45,45,,power and duty of other authority and officer the power and duty of author it ie sand officer other than those hereinbefore mention shall be determine by the statute,8
46,46,,grant by central government for the purpose of enable the institute to discharge efficiently under this act the central government may after due appropriation make by parliament by law in this behalf pay to the institute such sum of money and in such manner a it may think fit,8
47,47,,fund of institute the institute shall maintain a fund to which shall be all money provide by the central all fee and other all money receive by the institute by way of grant gift donation or transfer all money receive by the institute in any other manner or from any other all money credit to the fund shall be deposit in such bank or invest in such manner as may be decide by the the fund shall be apply towards meeting the expense of the institute include expense sin cur red in the exercise of it power and discharge of it duty under this act,8
48,48,,setting up of endowment fund notwithstanding anything contain in section the institute maya setup an endowment fund and any other fund for a specify purpose transfer money from it fund to the endowment fund or any other fund,8
49,49,,budget of institute the institute shall prepare in such form and at such time every year a budget in respect of the financial year next ensue show the estimate receipt and expenditure of the institute and shall forward to the central government such number of copy thereof a may be provided by the statute,8
50,50,,account and audit the institute shall maintain proper account and other and prepare an annual statement of account include the balance sheet in such form a be by the central government in consultation with the comptroller and auditor general the account of the institute shall be audit by the comptroller and auditor general and any expenditure incur by him in connection with such audit shall be payable by the institute to the comptroller and auditor general of,8
51,51,,the comptroller and auditor general of and any person appoint by him in connection with the audit of the account of the institute shall have the same right privilege and authority in connection with such audit a the comptroller and auditor general of have in connection with the audit of the government account and in particular shall have the right to demand the production account connect voucher and other document and paper and to inspect the office of the account of the institute a,8
52,52,,certify by the comptroller and auditor general of or any other person appoint by him in this behalf together with the audit report thereon shall be for warded annually to the central government and that government shall cause the same to be laid before each house of parliament,8
53,53,,annual report the institute shall prepare for every year a report of it activity during that year and submit the report to the central government in such form and on or before such date a maybe provide by the statute and a copy of this report shall be laid before both house of parliament within one month of it receipt,9
54,54,,pension provident fund the institute shall constitute for the benefit of include the director such pension insurance and provident fund scheme a it fi tin such manner and subject to such condition a may be provide by the where any such provident fund have be so constitute the central government may declare that the provision of the provident fund act of shall apply to such fund a if it we rea government provident fund,9
55,55,,authentication of order and instrument of institute all order and decision of the institute shall be authenticate by the director or any other member a ut ho rise by the institute in this behalf and all other instrument shall be authenticate by the signature of the director or such may be a ut ho rise by the institute,9
56,56,,appointment all appointment of the staff of the institute except that of the director shall be make in accordance with the procedure laid down in the statute sa by the board if the appointment be make on the academic staff in the post of assistant professor or above or if the appointment be make on the nonacademic staff in any cadre the maximum of the pay scale for which be the same or high than that of assistant professor by the director in any other case,9
57,57,,statute subject to the provision of this act the statute may provide for all or any of the following matter na mel ya the formation of department of teach and other academic the institution of fellowship scholarship exhibition medal and the classification of post term of office method of appointment power and duty and other term and condition of service of the officer of the institute include the president the director the registrar and such other officer a may be declare a officer,9
58,58,,of the institute by the classification the method of appointment and the determination of the term and con di ti ons of service of officer teacher and other staff of the the reservation of post for the schedule caste the schedule tribe and other person a may be determine by the central the form in which and the time at which the budget and report shall be prepared by the form of annual h the constitution of pension insurance and provident fund,9
59,59,,for the benefit of the officer st each ers and other staff of the the constitution power and duty of the other authority of the institute refer to in clause d of section the delegation of the code of conduct disciplinary action thereto for misconduct include removal from service of employee on account of misconduct and the procedure for appeal against the action of an officer or authority of the in st it ut el the conferment of honorary the establishment and maintenance of hall,9
60,60,,residence and he authentication of the order and decision of the board an do any other matter which by this act be to be or may be provide by the statute,9
61,61,,statute how make the first statute of the institute shall be frame by the central government and a copy of the same shall be laid a soon a may be after it be make before each house of the board may from time to time make new or additional statute or may amend or repeal th es ta tut es in the manner hereafter in this section a new statute or addition to the statute or any amendment or repeal of a statute shall require the previous approval of the general council who may assent thereto or withhold assent,10
62,62,,or remit it to the board for a new statute or a statute amend or repeal an exist statute shall have no validity unless it have be assent to by the general council,10
63,63,,ordinance subject to the provision of this act and the statute the ordinance may provide for all or any of the follow matter na mel ya the admission of the student to the the reservation for the schedule caste the schedule tribe and other category the course of study to be laid down for all degree diploma and certificate of the condition under which student shall be admit to the degree diploma and and to the examination of the institute and the,10
64,64,,eligibility condition for award the condition of award of the fellowship scholarship exhibition medal and the condition and manner of appointment and duty of examine body examiner the conduct of examination sh the maintenance of discipline among the student of the the fee to be charge for course of study at the institute and for admission to the condition of residence of student of the institute and the levy of the fee for residence in,10
65,65,,the hall and hostel and of other charge any other matter which by this act or the statute be to be or may be provide for by,10
66,66,,ordinance how make the first ordinance of the institute shall be frame by the save a otherwise provide in this section ordinance shall be make by the all ordinance make by the senate shall have effect from such date a it may direct but every ordinance so make shall be submit a soon a may be to the board and shall be consider by the board at it next succeed the board shall have power by resolution to modify or cancel any such ordinance and such ordinance shall from the date of such resolution stand modify accordingly or cancel a the case may be,10
67,67,,conduct of business by authority of institute the authority of the institute may have their own rule of procedure consistent with the provision of this act the statute and the the conduct of their own business and that of the committee if any appoint by them and not provided for by this act the statute or the ordinance,11
68,68,,tribunal of arbitration any dispute arise out of a contract between the institute and any of it employee shall at the request of the employee concerned or at the instance of the institute be refer red to a tribunal of arbitration consist of one member appoint by the institute one member nominated by the employee and an umpire appoint by the the decision of the tribunal of arbitration shall be no suit or proceed shall lie in any court in respect of any matter which be require by subsection to,11
69,69,,be refer to the tribunal of the tribunal of arbitration shall have power to regulate it own nothing in any law for the time be in force relate to arbitration shall apply to arbitration sunder this section,11
70,70,,act and proceeding not to be invalidate by vacancy no act of the institute or the general council or board or senate or any other body setup under this act or the statute shall be invalid merely by reason any vacancy in or defect in the constitution thereof orb any defect in the election nomination or appointment of a person act a a member thereof orc any irregularity in it procedure not affect the merit of the case,11
71,71,,grant of degree by institute notwithstanding anything in the university act of or in any other law for the time be in force the institute shall have power to grant degree and other academic distinction and title under this act,11
72,72,,sponsor scheme notwithstanding anything in this act whenever the institute from any government the university grant commission or any other agency sponsor a research scheme a assignment a teach pro gramme or a chai red professorship or a scholarship to be execute or endow at the in st it ut ea the amount receive shall be kept by the institute separately from the fund of the institute and only for the purpose of the scheme the staff require to execute the same,11
73,73,,shall be recruit in accordance with the term and con di ti ons stipulate by the sponsor organ is at ion provided that any money remain under clause a shall be transfer to the endowment fund create under section,11
74,74,,control by central government the institute shall carry out such direction a may to it from time to time by the central government for the efficient administration of this act,11
75,75,,resolution of difference if in or in connection with the exercise of it power and discharge of it function by the institute under this act any dispute or difference ar is es between the institute and the central government the decision of the central government thereon shall be final,11
76,76,,power to remove difficulty if any difficulty ar is es in give effect to the provision of this act the central government may by order publish in the official gazette make such or give such direction not inconsistent with the provision of this act a appear to it to be necessary or expedient for remove the difficulty provided that no such order shall be make after the expiry of two year from the appoint every order make under this section shall be laid a soon a may be after it be make before each house of parliament,11
77,77,,transitional provision notwithstanding anything contain in this acta the board of governor of the society function a such immediately before the commencement of this act shall continue to so function until a new board be constitute for the institute under this act but on the constitution of a new board under this act the member of the board hold office before such constitution shall cease to hold office until the first statute and the ordinance be make under this act the statute and of the,12
78,78,,in dian institute of petroleum and energy society a in force immediately before the commencement of this act shall continue to apply to the institute insofar a they are not inconsistent with the provision of this act,12
79,79,,statute ordinance and notification to be publish in the official gazette and to be laid before parliament every statute and every ordinance make or notification issue under this act shall be publish in the official every statute and every ordinance make or notification issue under this act shall be laid as soon a may be after it be make before each house of parliament while it be in session for a total period of thirty day which may be comprise in one session or in two or more successive session sand if before the expiry of the session immediately follow the session or the successive sessions aforesaid both house agree in make any modification in the statute ordinance or notification or both house agree that the statute ordinance or notification should not be make or issue the statute ordinance or notification shall thereafter have effect only in such modify form or be of no effect a the case may be so however that any such modification or annulment shall be without prejudice to the validity of anything previously do under that statute ordinance or the power to make the statute ordinance or notification shall include the power to give retrospective effect from a date not ear lier than the date of commencement of this act to the notification or any of them but no retrospective effect shall be give to any statute ordinance or notification so a to prejudicially affect the interest of any person to whom such statute ordinance or notification may be applicable,12
