,Unnamed: 0,Title,Paragraph Text,Page No
66,66,SECTIONS,vacancy not to invalidate act or proceeding no act or proceeding of the governing council under section shall be invalid merely by reason of a any vacancy in or any defect in the constitution of the govern council orb any defect in the appointment of a person act a a member of the govern council orc any irregularity in the procedure of the govern council not affect the merit of the case,7
67,67,SECTIONS,director general the central government shall appoint a director general of the the term and condition of service of the director general of the bureau shall be such a may subject to the general superintendence and control of the govern council the director genera lof the b ure a u shall be the chief executive authority of the the director general of the bureau shall exercise and discharge such of the power and duty of the bureau a may be specify by the director general,7
68,68,SECTIONS,may by general or spec order in write delegate to any officer of the bureau subject to such condition if any a may be specify in the order such of his power a be assign to him under the regulation or be delegate to him by the govern council a he may deem necessary,7
69,69,SECTIONS,officer and employee of bureau the bureau may appoint such other officer a it necessary for the efficient discharge of it function under this the term and condition of service of officer and employee of the bureau appoint under subsection shall be such a may be specify by regulation,7
70,70,SECTIONS,power and function of bureau the power and duty a may be assign to the b ure a u under this act shall be exercise and perform by the govern council and in particular such pow ers may include the power to a establish branch office or agency in or out si deb re cog ni se on reciprocal basis or otherwise with the prior approval of the central government the mark of any international body or institution on such term and condition a maybe mutually agree upon by the bureau in relation to any good article,7
71,71,SECTIONS,process system or service at par with the stand ar d mark for such good article process system or seek recognition of the bureau and of the in dian standard outside on such term and con di ti ons a may be mutually agree upon by the bureau with any correspond institution or organ is at ion in any country or with any international enter into and search place premise or vehicle and inspect and seize good or article to enforce the provision of this a c te provide service to manufacturer,7
72,72,SECTIONS,and con um ers of good or article or process of standard on such term and condition a may be mutually agree provide training service in relation to quality management standard conformity assessment laboratory test and ca li brat ion and any other related publish in dian standard and sell such publication and publication of international bo die sh a ut ho rise agency in or outside for carry out any or all activity of the bureau and such other pur pose a may be necessary on,7
73,73,SECTIONS,such term and condition a it fi ti obtain membership in regional international and foreign body have object similar to that of the bureau and participate in international standard set j under ta test of sample for purpose other than for conformity assessment undertake activity relate to legal the bureau shall take all necessary step for promotion monitor ing and management of th equality of good article pro ce system and service a may be necessary to protect the,7
74,74,SECTIONS,interest of con sum ers and various other stake holder which may include the follow namely a carry out market surveillance or survey of any good article process system or service to monitor their quality and publish finding of such surveillance or promotion of quality in connection with any good article process system or service b awareness among the consumer and the industry and educate them about quality in connection with any good article process system and promotion,7
75,75,SECTIONS,of safety in connection with any good article process system or service identification of any good article process system or service for which there be a need to establish a new in dian standard or to revise an exist in dian stand ar de promote the use of in dian re cog ni se or accredit any institution in or outside which be engage in conformity certification and inspection of any good article process system or service or of test ti on and promotion of activity of any,7
76,76,SECTIONS,association of manufacturer or consumer or any other body in relation to improvement in the quality or in the implementation of any quality assurance activity in relation to any good article process system or service such other function a may be necessary for promotion monitor ing and management of th equality of good article process system and service and to protect the interest of consumer sand other stake the bureau shall p er form it function under this section through the govern council,7
77,77,SECTIONS,inaccordance with the direction and subject to such rule a may be make by the central government chapter standard certification and,7
78,78,SECTIONS,in dian standard the standard establish by the bureau shall be the in dian the bureau may a establish publish review and promote the in dian standard in relation to any good article process system or service in such manner a may be adopt a in dian standard any standard establish by any other institution in or elsewhere in relation to any good article process system or service in such manner a may re cog ni se or accredit any institution in or o ut side which,8
79,79,SECTIONS,be engage in undertake support and promote such research a may be necessary for formulation of the bureau for the purpose of this section shall constitute a and when consider necessary such number of technical committee of expert for the formulation of standard in respect of process system or service a may be the in dian standard shall be notify and remain valid till withdrawn by the anything contain in any other law the,8
80,80,SECTIONS,copyright in an in dian standard or any other publication of the bureau shall vest in the prohibition to publish reproduce or record without author is at ion by bureau no individual shall without the author is at ion of the bureau in any manner or form publish reproduce or record any in dian standard or part thereof or any other publication of the no person shall issue a document that creat es or may creat e the impression that it be or contain san in dian standard a contemplate in this act provided that nothing in this sub section shall prevent any individual from make a copy of in dian standard for his personal use,8
81,81,SECTIONS,conformity assessment scheme the bureau may notify a specific or different conformity assessment scheme for any good article process system or service or for a group of good system or service a the case may be with respect to any in dian standard or a other standard in a manner a may be specify by the bureau may establish a standard mark in relation to each of it conformity which shall be of such design and contain such particular a may be specify by re gul a ti ons to represent a particular standard,9
82,82,SECTIONS,grant of or certificate of conformity a person may apply for grant of or certificate of conformity a the case may be if the good article process system or service to an in dian where any good article process system or service to a standard the director general may by an order gra a certificate of conformity in a manner a may be specify by regulation orb a to use or apply a standard mark in a manner a may be specify by regula ti ons subject to such,9
83,83,SECTIONS,condition and on payment of such fee include late fee or fine before or during the operation of the certificate of conformity or and a determine by while grant a certificate of conformity or to use a standard mark the bureau may by order specify the mark and la be requirement that shall necessarily be a f fixed a may be time to the bureau may establish maintain or re cog ni se test laboratory for the purpose of conformity assessment and quality assurance and for such other purpose a may be require for carrying out it function,9
84,84,SECTIONS,certification of standard mark of and seller of certain specify good the central government after consult the bureau may notify precious metal article or other good or article a it may consider necessary to be marked with a hallmark or standard mark as the case may be in a manner a specify in sub section the good or article notify in sub section may be sell through retail outlet certify by the bureau after such good or article have be assess for conformity to the,9
85,85,SECTIONS,relevant standard by testing and mark cent re re cog ni se by the bureau and marked with hallmark or standard mark a the c ase may be a specify by the central government may after consult the bureau by an order publish in the official gazette make it compulsory for the seller of good or article notify under sub section to be sold only throu certify sale outlet such condition a may be determine by the bureau may by an order grant renew suspend or cancel certification,9
86,86,SECTIONS,of standard mark or hallmark of a or any other seller for sale of good or ar notify under sub section in such manner a may be determine by the bureau may establish maintain and re cog ni se test and mark cent re include assaying and hall marking cent re for conformity assessment and n of standard mark on good or article notify under sub section in a manner a may be specify no test and mark cent re or assay and hall marking,9
87,87,SECTIONS,cent re other than the re cog ni se by the bureau sh al l with respect to good or article notify under sub section use affix emboss engrave print or apply in any manner the standard mark include the hallmark or colour able imitation thereof on any good or article and make any claim in re lat io n to the use and application of a standard mark include the hallmark through advertisement sale promotion leaflet price list or the every re cog ni se test and mark cent re include assay and hall marking cent re,9
88,88,SECTIONS,shall use or ly standard mark on good or article notify under sub section include hallmark on precious metal article after accurately determine the conformity of the same in a manner a may no re cog ni se test and mark cent re ding assay and hall marking cent re shall notwithstanding that it have be re cog ni se under sub section use or apply in relation to any good or article notify under sub section a standard mark include hallmark or any colour able imitation thereof unless such good or article to the relevant standard,9
89,89,SECTIONS,prohibition to import sell exhibit no person shall import distribute sell store or exhibit for sale any good or article under sub section of section ex ce under certification from the no person other than that certify by the bureau shall sell or display or offer to sell good that be notify under sub section of section and marked with the standard hallmark and claim in relation to the standard mark include hallmark sale promotion,10
90,90,SECTIONS,leaflet price list or the no certify or seller shall sell or display or offer to sell any notify good or article snot with standing that he have be grant certification with the standard mark include hallmark or any colour able imitation thereof unless such good or article be marked with a standard mark or hallmark in a manner a may be specify by regulation and unless such good or article to the relevant standard,10
91,91,SECTIONS,central government to direct compulsory use of standard mark if the central government be of the opinion that it be necessary or expedient so to do in the public interest or for the protection of human animal or plant health safety of the environment or prevention of unfair trade practic es or national security it may after consult the bureau by an order publish in the official gazette notify a good or article of a schedule industry process system or service orb essential requirement to which such good,10
92,92,SECTIONS,article process system or service which shall conform to a standard and direct the use of the standard mark under a or certificate of conformity a compulsory on such good article process system or service explanation for the purpose of this sub sect io ni the expression schedule industry shall have the meaning assign to it in the and regulation act of it be hereby clarify that essential requirement be requirement express in term of the pa ramet ers to be achieve or,10
93,93,SECTIONS,requirement of s in technical term that effectively ensure that any good article process system or service meet the objective of health safety and the central government may by an order a ut ho rise bureau or any other agency have necessary accreditation or recognition and valid approval to certify and enforce conformity to the relevant stand ardor essential requirement under sub section,10
94,94,SECTIONS,prohibition to manufacture sell certain good without standard mark no manufacture import distribute sell hire lease store or exhibit for sale any such good article process system or service under sub section of section a without a standard mark except under a valid b notwithstanding that he have be grant a license apply a standard mark unless such goods article process system or service to the relevant standard or no,10
95,95,SECTIONS,person shall make a public claim through sale promotion leaflet price the like that his good article process system or service to an in dian standard or make declaration on the good or article without have a valid certificate of conformity or from the bureau or any other authority approve by the central government under sub section of section no person shall use or apply or purport to use or apply in any manner in the manufacture distribution sale hire lease or,10
96,96,SECTIONS,exhibit or off er for sale of any good article process system or service or in the title of any patent or in any trade mark or design a standard mark or any colour able imitation thereof except under a valid from the bureau,10
97,97,SECTIONS,obligation of r seller the holder shall at all time remain responsible for conformance of the good article process system or service carry the it shall be the responsibility of the distributor or the seller a the ca se may be to ensure that goods article process system or service carry the standard mark be purchase from certified body or it shall be the responsibility of the seller before the good or article be sell or offer to be sell,11
98,98,SECTIONS,or offer for sale to ensure that a good article process system or service carry the standard mark bear the requisite lab els and mark detail a specify by the bureau from time to the mark and label requirement on the product or cover be displayed in a manner that have be specify by the every certify body or holder shall supply to the bureau with such information and with such sample of any material or substance use in relation to any good article process system,11
99,99,SECTIONS,or service a the case may be a the bureau may require for monitor ing it quality and for the recovery of the fee a may be in the certificate of conformity or the a the bureau ma y make such inspection and take such sample of any material or substance as may be necessary to see whether any good article process system or service in relation to which a standard mark have be use to the requirement of the relevant st or whether the standard mark have be properly use in relation to any good,11
100,100,SECTIONS,article process system or service with or without a the bureau may pub li cise the result of it finding and the direction give in if the bureau be satisfied under the provision of sub section and that the good system or service in relation to which a standard mark have be use do not conform to of the relevant standard the bureau may direct the certify body or holder or his representative to stop the supply and sale of non conform good or,11
101,101,SECTIONS,article and recall the non conform good or article that have already be supply or offer for sale and bear such mark fro market or any such place from where they be likely to be offer for sale or prohibit to provide where a certify body or holder or his representative have sell good article process es system or service which bear a st mark or any colour able imitation thereof which do not conform to the relevant standard the bureau shall direct the certify body or holder or,11
102,102,SECTIONS,his representative to a repair or replace or reprocess the standard marked good article system or service manner a may be specify orb pay compensation to the consumer a may be by the bureau c be liable for the injury cause by non conform good or article which bear a standard mark a per the provision of section account and audit,11
103,103,SECTIONS,financial management of bureau of in dian standard the central government may after due appropriation make by parliament by law in this behalf make to the bureau grant and loan of of money a the government may consider necessary,12
104,104,SECTIONS,fund of bureau there shall be constitute a fund to be call the bureau of fund and there shall be credit thereto a any grant and loan make to the bureau by the central all fee and charge receive by the bureau under this all fine receive by the all sum receive by the bureau from such other source a may be decide upon by the central the fund shall be apply for meeting a the salary allowance and other remuneration of the member director general,12
105,105,SECTIONS,officer and other e of the expense of the bureau in the discharge of it function under the act expense on object and for purpose a ut ho rise by this act provided that the fine receive in clause c of sub section shall be use for consumer awareness consumer protection and promotion of quality of good article process system or service in the country,12
106,106,SECTIONS,borrowing power of bureau the bureau may with the consent of the central government or in accordance with the term of any general or special authority give to it by the central government borrow money from any source a it may deem fit for discharge all or any of it function sunder this the central government may guarantee in such manner a it think fit the r of the principal and the payment of interest thereon with respect to the loan borrow by bureau under subsection,12
107,107,SECTIONS,budget the bureau shall prepare in such form and at such time in each financial year a maybe it budget for the next financial year show the estimate receipt and expenditure of the bureau and forward the same to the central government,12
108,108,SECTIONS,annual report the bureau shall prepare in such form and at such time in each financial year a may be it annual report give a full account of it activity during the previous financial year and submit a copy thereof to the central the central government shall cause the annual report to be laid a soon a may be after it is received before each house of parliament,12
109,109,SECTIONS,account and audit the bureau shall maintain proper account and other relevant record sand prepare an annual statement of account in such form a may be by the central government in con with the comptroller and auditor general of the account of the bureau shall be audit by the comptroller and auditor general of at such interval a may be specify by him and any expenditure incur in connection with such a u dit shall be payable by the bureau to the comptroller and auditor general of,12
110,110,SECTIONS,the comptroller and auditor general of and any person appoint by him in connection with the audit of the account of the bureau shall have the same right and privilege and the authority in connection with such audit a the comptroller and auditor general of generally have in connection with the audit of government account and in particular shall have the right to demand the production account connect voucher and other document and paper and to inspect any office of the account of the,12
111,111,SECTIONS,bureau a certify by the comptroller and auditor general of or any other person appoint by him in this behalf together with the a report thereon shall be for warded annually to the central government and that government shall cause the same to be laid before each house of parliament chapter v,12
112,112,SECTIONS,power of central government to issue direction without prejudice to the of this act the bureau shall in the exercise of it power or the performance of it function sunder this act be bound by such direction on question of policy a the central government may give in writing to it om time to time provided that the bureau shall a far a practicable be give an opportunity to express it any direction be give under this sub the decision of the central government whether a,13
113,113,SECTIONS,question be one of policy or not shall be the central government may take such other action a may be necessary for the promotion monitor ing and management of quality of good article process system and service and to protect the interest of consumer and various er stakeholder and notify any other good article and service for the purpose of sub section of section,13
114,114,SECTIONS,restriction on use of name of bureau and in dian standard no person shall with a view to deceive or likely to deceive the public use without the previous permission of the bureau a any name which so nearly the name of the bureau a to deceive or likely to deceive the public or the name which the expression in dian standard or any ion thereof orb any title of any patent or mark or trade mark or design in relation to any good article process system or service contain the expression in dian,13
115,115,SECTIONS,standard or in dian standard specification or any abbreviation of such ex notwithstanding anything contain in any law for the time be in force no register ing authority shall a register any company firm or other body of person which bear any name or mark orb register a trade mark or design which r any name or mark orc grant a patent in respect of an invention which bear a title contain any name or mark if the use of such name or mark be in contravention of sub section if any question,13
116,116,SECTIONS,ar is es before a register authority whet her the use of any name or mark be in contravention of sub section the register authority may refer the question to the central government whose decision thereon shall be appointment and power of certification officer the bureau may appoint a many certification officer a may be necessary for the purpose of inspection whether any good article process system or service in relation to which the standard mark have be use to the relevant standard or er the,13
117,117,SECTIONS,standard mark have be properly use in relation to any good article process system or service with or without and for perform such other function a may be assign subject to any rule make under this act a ti on officer shall have power to a inspect any operation carry on in connection with any good article process system or service in relation to which the standard mark have be use take sample of any good or article or of any material o r substance use in any good,13
118,118,SECTIONS,article process system or service in relation to which the standard mark have be every certification officer shall be furnish by the bureau with a certificate of appointment a a certification officer and the certificate shall on demand be produce by the certification every certify body or holder shall a provide reasonable facility to certification officer to enable him to discharge the on inform ti on officer or the bureau of any change in the condition which be,13
119,119,SECTIONS,declare dor verify by the certification officer or the bureau at the time of grant of certificate of conformity any information obtain by a certification officer or t he bureau from any statement make or information supply or any evidence give or from inspection make under the provision of this act shall be treat a confidential provided that nothing shall apply to the disclosure of any information for the e of prosecution and protection of interest of consumer,13
120,120,SECTIONS,power to search and seizure if the certification officer have reason to believe that any goods or article process system or service in relation to which the contravention of section or sub sec ti ons or of section or section or section have t a ken place be secrete in any or vehicle he may enter into and search such place premise or vehicle for such good process system or service a the case may where a a result of any search make under sub section any good or,14
121,121,SECTIONS,article process system or service have be found in relation to which contravention of section or sub section or of section or section or section have take place the certification officer may seize such good or article and other material and document which in his opinion will be useful for or relevant to any proceeding under this act provide that where it be not practicable to seize any such good or article or material or document the certification officer m ay serve on the owner an order that he shall not,14
122,122,SECTIONS,remove part with or otherwise deal with the good or article or material or document except with the previous permission of the certification officer the provision of the code of criminal procedure of relate to search shall so far a may be apply to every search or seizure make under this section,14
123,123,SECTIONS,penalty for contravention any person who the provision of section or subsection of section shall be punishable with fine which may extend to five any person who the provision of sub section or of section or section be punishable with imprisonment for a term which may extend to one year or wit h fine which shall not be less than one rupee but may extend up to five time the value of good or article produce dor sell or offer to be sell or a f fixed or,14
124,124,SECTIONS,apply with a standard mark include hallmark or with provide that where the value of good or article produce or sell or offer to be sell cannot be determined it shall be presume that one year production be in such contravention and the annual turnover in the previous financial year shall be take a the value of good or article for such contravention any person who the provision of section shall be punishable with imprisonment for a term which may extend up to two year or with fine which shall not,14
125,125,SECTIONS,be less than two rupee for the first con trave and not be less than five rupee for the second and subsequent may extend up to ten time the value of good or article produce or sell or offer to be sell or a f fixed or apply with a standard mark include hallmark o r with both provided that where the value of good or article produce or sell or offer to be sell cannot be determined it shall be presume that one year production be in such contravention and the annual turnover in the previous financial year sh all be take a the value of good or article for the of fence under sub section shall be cognizable,14
126,126,SECTIONS,of fence by company where an of fence under this act have be commit by a company every director manager secretary or other officer of the company who at the time the of fence was commit ted be in charge of and be responsible to the company for the conduct of the bu sin es of the company or a ut ho rise representative of the company a well a the company shall be deem to be guilty of the of fence and shall be liable to be proceed against and punish accordingly irrespective of the fact that the of fence have be with,15
127,127,SECTIONS,or without the consent or connivance of or is attributable to any neglect on the part of any director manager secretary or other officer of the company or a ut ho rise representative of the company explanation for the purpose of this section a company mean a body corporate and include a firm or other association of director in relation to a firm mean a partner in the firm,15
128,128,SECTIONS,compensation for non conform good where a holder of or certificate of conformity or his representative have sell any good article process system or service which bear a standard mark not conform to the relevant standard or with colour able imitation the certify body holder o r his representative shall be liable to compensate the consumer for the injury cause by such non conform good article process system or service in such manner a may be,15
129,129,SECTIONS,cognizance of of fence by court no court inferior to that of a metropolitan magistrate or a judicial magistrate of the first class specially empower in this behalf shall try any of fence punishable under this no court shall take cognizance of any of fence punishable under this act save on a complaint made or under the authority of the bureau orb any police officer not below the rank of deputy superintendent of police or equivalent orc any authority notify under sub section of section any officer,15
130,130,SECTIONS,empower under the a u th of the government ore any consumer orf any any police officer not below the rank of deputy superintendent of police or equivalent may if he is satisfied that any of the of fence refer to in sub section of section have be be be or is likely to be commit search and seize without warrant the good die block machine plate or thing involve in commit the of fence wherever found and all the article so a soon a be,15
131,131,SECTIONS,produce before a magistrate a under sub section the court may direct that any property in respect of which the contravention have take place shall be forfeit to the the court may direct that any fine in who or any part thereof payable under the provision of this act shall be payable to the bureau,15
132,132,SECTIONS,compound of of fence notwithstanding anything contain in the code of criminal procedure of any of fence commit for the first time punishable under this act not being an of fence punishable with imprisonment only or with imprisonment and also with fine may either before or after the institution of any prosecution be compound by an officer so a ut ho rise by the director general in such manner a may be that the sum so specify shall not in any case exceed the maximum amount of th e,16
133,133,SECTIONS,fine which may be impose under section for the of fence so compound and any second or subsequent of fence commit after the expiry of a period of three year from the date on which the of fence was previously compound shall be deem to be an off en ce commit for the first every officer refer to in sub section shall exercise the power to compound an of fence subject to the direction control and supervision of the every application for the compound of an of fence s hall be make in such manner a may,16
134,134,SECTIONS,where any of fence be compound before the institution of any prosecution no prosecution shall be institute in relation to such of fence against the offender in relation to whom the of fence be so compo where the composition of any of fence be make after the institution of any prosecution such composition shall be brought to the notice of the court in which the prosecution be pending in write by the officer refer to in sub section and on such notice of the composition of the of fence be given and it acceptance by the court the person against whom the of fence be so compound shall be dis char ged,16
135,135,SECTIONS,appeal any person aggrieve by an order make under section or sub section of section or section of this act may prefer an appeal to director general of the bureau within such period a no appeal shall be admit if it be prefer after the expiry of the period therefor provided that an appeal may be admit after the expiry of the period therefor if the appellant sat is fi es the director general that he have sufficient cause for not prefer the appeal within the,16
136,136,SECTIONS,every appeal make under this section sha be make in such form and shall be accompany by a copy of the order appeal against and by such fee a may be the procedure for dispose of an appeal shall be such a may be that before dispose of an appeal th e appellant shall be give a reasonable opportunity of being the director general may mo tu or on an application make in the manner review the order pass by any officer to whom the power have be delegate by,16
137,137,SECTIONS,any person aggrieve by an order make under sub section or sub section may prefer an appeal to the central government have administrative control of the bureau within such period a maybe,16
138,138,SECTIONS,member officer and employee of bureau to be servant all member officer sand other employee of the bureau shall be deem when act or purport to act in pursuance of of the provision of this act to be public servant within the meaning of section of the in dian penal code of,16
139,139,SECTIONS,protection of action take in good faith no suit prosecution or other legal proceed shall lie against the government or any officer of the government or any member officer or other employee of the bureau for anything which be in do or intend to be do in good faith under this act or the regulation make thereunder,17
140,140,SECTIONS,authentication of order and other instrument of bureau all order and decision of and all o th er instrument issue by the bureau shall be authenticate by the signature of such officer a may be a ut ho rise by the bureau in this behalf,17
141,141,SECTIONS,power to make rule the central government may by notification in the official gazette make rule for carry out the purpose of this act,17
142,142,SECTIONS,power to make regulation the executive committee may with the previous approval of the central government by notification in the official gazette make regulation consistent with this act and the rule to carry out the purpose of this act,17
